Objects
100
,,Global Angle (Quaternion) px4 bachelor:px4 bachelor,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
2651,0,-0.131009,-0.087582,0.583767,-0.796481,3318.360596,2149.198486,1489.697632
2652,0,-0.132281,-0.086785,0.584987,-0.795463,3319.272705,2138.997070,1487.597412
2653,0,-0.133313,-0.085040,0.586434,-0.794412,3320.173828,2128.511963,1485.564941
2654,0,-0.133052,-0.083463,0.587624,-0.793744,3321.137695,2118.047119,1483.589478
2655,0,-0.132506,-0.081692,0.589832,-0.792380,3321.903076,2107.456055,1481.511108
2656,0,-0.131974,-0.081500,0.592258,-0.790678,3322.809570,2096.898926,1479.555542
2657,0,-0.132831,-0.081379,0.593700,-0.789464,3323.903809,2086.125488,1477.359253
2658,0,-0.134187,-0.081579,0.595426,-0.787913,3324.729980,2075.261719,1475.291626
2659,0,-0.134769,-0.081927,0.598740,-0.785261,3325.036621,2064.554443,1473.489746
2660,0,-0.135760,-0.082326,0.602162,-0.782427,3325.284668,2053.920410,1471.675659
2661,0,-0.137091,-0.081411,0.605589,-0.779642,3325.450928,2043.337524,1470.097778
2662,0,-0.138664,-0.081097,0.608395,-0.777207,3325.464111,2033.226440,1468.835205
2663,0,-0.139472,-0.079311,0.612909,-0.773692,3325.581299,2022.201050,1467.261719
2664,0,-0.140027,-0.077053,0.616427,-0.771021,3326.138916,2011.817871,1466.420776
2665,0,-0.138645,-0.076407,0.620131,-0.768360,3326.409424,2001.157715,1465.472778
2666,0,-0.137568,-0.078682,0.624198,-0.765024,3326.583496,1991.037964,1464.833130
2667,0,-0.136540,-0.080708,0.626285,-0.763289,3327.082275,1980.790283,1464.470825
2668,0,-0.136735,-0.082562,0.626440,-0.762929,3327.563721,1971.244385,1464.593506
2669,0,-0.135509,-0.081194,0.623857,-0.765407,3328.128418,1960.921509,1464.911011
2670,0,-0.134390,-0.079549,0.621091,-0.768022,3328.166992,1951.199951,1465.275269
2671,0,-0.133129,-0.077821,0.618184,-0.770759,3327.970215,1941.839600,1465.828125
2672,0,-0.131953,-0.075363,0.615795,-0.773114,3327.765137,1932.519409,1466.784302
2673,0,-0.129916,-0.071742,0.614809,-0.774587,3327.526123,1923.089111,1467.827759
2674,0,-0.127135,-0.067632,0.613943,-0.776104,3327.318848,1914.133911,1469.173096
2675,0,-0.124802,-0.064646,0.613559,-0.777040,3327.246094,1905.388916,1470.901245
2676,0,-0.121129,-0.063242,0.614044,-0.777353,3327.082275,1896.599731,1472.778931
2677,0,-0.117799,-0.061937,0.614094,-0.777930,3327.345215,1887.792358,1474.720581
2678,0,-0.114980,-0.060184,0.613709,-0.778793,3327.765869,1878.902954,1476.654297
2679,0,-0.112515,-0.059070,0.612863,-0.779904,3328.284912,1870.128174,1478.631592
2680,0,-0.110724,-0.057445,0.611661,-0.781224,3328.929688,1861.178955,1480.614990
2681,0,-0.109564,-0.057019,0.610361,-0.782435,3329.474365,1852.288330,1482.401855
2682,0,-0.109214,-0.055484,0.607995,-0.784433,3330.435547,1843.318115,1484.099121
2683,0,-0.108807,-0.054574,0.606655,-0.785591,3331.177734,1834.500488,1485.771362
2684,0,-0.107664,-0.054533,0.606820,-0.785623,3331.887939,1825.808350,1487.355713
2685,0,-0.106717,-0.055190,0.607180,-0.785428,3332.911133,1817.195068,1488.776489
2686,0,-0.106869,-0.053916,0.607150,-0.785519,3334.267822,1808.310547,1489.841309
2687,0,-0.105552,-0.055542,0.608327,-0.784673,3335.308838,1799.978394,1491.009766
2688,0,-0.103844,-0.057945,0.609430,-0.783871,3336.360596,1791.670288,1491.716553
2689,0,-0.103703,-0.059964,0.609607,-0.783601,3337.656738,1783.391357,1492.550415
2690,0,-0.104474,-0.061070,0.609804,-0.783259,3338.921143,1775.102539,1492.895752
2691,0,-0.103527,-0.061529,0.610418,-0.782870,3339.909912,1766.263672,1492.955566
2692,0,-0.103476,-0.063380,0.610375,-0.782763,3340.814697,1758.725830,1493.209717
2693,0,-0.103329,-0.064692,0.610294,-0.782739,3341.590088,1750.711548,1493.101318
2694,0,-0.102555,-0.064189,0.609110,-0.783803,3342.554688,1742.640137,1493.100342
2695,0,-0.101823,-0.062333,0.607400,-0.785374,3343.533691,1734.613892,1492.861328
2696,0,-0.100794,-0.061699,0.607117,-0.785775,3344.276123,1726.967407,1492.642944
2697,0,-0.100222,-0.061050,0.607269,-0.785782,3345.197510,1719.226929,1492.272095
2698,0,-0.099966,-0.060988,0.608297,-0.785024,3346.278809,1711.761230,1491.967285
2699,0,-0.099420,-0.060862,0.609229,-0.784380,3347.341553,1704.005981,1491.545532
2700,0,-0.098103,-0.060282,0.609757,-0.784180,3348.593750,1696.395264,1491.251587
2701,0,-0.097070,-0.059758,0.609762,-0.784345,3349.625488,1688.535889,1490.577271
2702,0,-0.096506,-0.058956,0.609765,-0.784473,3350.873535,1680.962036,1490.054321
2703,0,-0.096450,-0.057197,0.609371,-0.784916,3352.349365,1673.252441,1489.531372
2704,0,-0.096272,-0.056884,0.610153,-0.784353,3353.492432,1665.776733,1488.831177
2705,0,-0.096197,-0.056547,0.610856,-0.783839,3354.905762,1658.275513,1488.200195
2706,0,-0.095832,-0.057083,0.611782,-0.783123,3356.266846,1650.905762,1487.572021
2707,0,-0.095674,-0.056978,0.612301,-0.782744,3357.635742,1643.458862,1486.842896
2708,0,-0.095256,-0.056634,0.612803,-0.782426,3358.895752,1635.930908,1486.028076
2709,0,-0.094835,-0.055489,0.613066,-0.782354,3360.088867,1628.545044,1485.073486
2710,0,-0.094540,-0.053908,0.613527,-0.782139,3361.429199,1621.176636,1484.360962
2711,0,-0.093732,-0.053201,0.614215,-0.781744,3362.723877,1613.895508,1483.342651
2712,0,-0.093505,-0.052321,0.614850,-0.781332,3364.102539,1606.110107,1482.296387
2713,0,-0.094014,-0.052926,0.617109,-0.779447,3365.549316,1598.699951,1481.286377
2714,0,-0.095183,-0.053407,0.618696,-0.778013,3367.114258,1590.606323,1480.063721
2715,0,-0.095578,-0.053187,0.618720,-0.777960,3368.793701,1582.355591,1478.751587
2716,0,-0.096989,-0.054137,0.620112,-0.776610,3370.363281,1574.174194,1477.301880
2717,0,-0.099075,-0.054129,0.621244,-0.775442,3372.103760,1565.725098,1475.724976
2718,0,-0.100502,-0.055305,0.623482,-0.773376,3374.018311,1557.881836,1474.349976
2719,0,-0.100844,-0.057611,0.625363,-0.771643,3375.739258,1549.654785,1472.683105
2720,0,-0.101260,-0.057537,0.625568,-0.771427,3377.748047,1541.374634,1471.072388
2721,0,-0.100936,-0.058004,0.625483,-0.771504,3379.393311,1533.216309,1469.378174
2722,0,-0.101127,-0.057661,0.625260,-0.771685,3380.855469,1525.113647,1467.412354
2723,0,-0.100874,-0.056591,0.625006,-0.772004,3382.385986,1517.178467,1465.733765
2724,0,-0.099586,-0.055843,0.624988,-0.772240,3383.743652,1509.436035,1464.158569
2725,0,-0.098001,-0.054767,0.624593,-0.772839,3384.996338,1501.594482,1462.656494
2726,0,-0.096032,-0.053293,0.623698,-0.773911,3386.166992,1493.646484,1461.198486
2727,0,-0.093909,-0.051890,0.621911,-0.775704,3387.349854,1485.519409,1459.827881
2728,0,-0.092228,-0.050919,0.620296,-0.777261,3388.309326,1477.433594,1458.308228
2729,0,-0.090972,-0.049086,0.618089,-0.779282,3389.245117,1469.077026,1456.814087
2730,0,-0.089371,-0.047498,0.616507,-0.780817,3390.173828,1461.037109,1455.429810
2731,0,-0.087215,-0.046627,0.615533,-0.781881,3390.980225,1453.030151,1454.110474
2732,0,-0.084446,-0.044856,0.614400,-0.783179,3391.703857,1444.950073,1452.944214
2733,0,-0.080563,-0.041442,0.611952,-0.785689,3392.288330,1436.544556,1451.881226
2734,0,-0.076548,-0.038520,0.610353,-0.787481,3392.520996,1428.733032,1450.955322
2735,0,-0.072348,-0.034901,0.608588,-0.789410,3392.711182,1420.756348,1450.168335
2736,0,-0.068007,-0.030965,0.606226,-0.791774,3392.793213,1412.754028,1449.552734
2737,0,-0.065004,-0.025538,0.602656,-0.794939,3392.961426,1404.272217,1449.029663
2738,0,-0.061696,-0.021027,0.599963,-0.797368,3392.755615,1395.993042,1448.614258
2739,0,-0.058064,-0.016438,0.598284,-0.799009,3392.956055,1386.901245,1448.157959
2740,0,-0.054945,-0.011664,0.595130,-0.801664,3393.309570,1377.973511,1447.999512
2741,0,-0.052018,-0.009811,0.593536,-0.803064,3393.234863,1369.549316,1448.024048
2742,0,-0.049044,-0.007871,0.591562,-0.804728,3393.351807,1360.848877,1448.180298
2743,0,-0.045513,-0.004652,0.588672,-0.807076,3393.695068,1352.351807,1448.743042
2744,0,-0.042218,-0.002655,0.587024,-0.808464,3393.520996,1344.056152,1449.234985
2745,0,-0.038720,-0.000783,0.585039,-0.810080,3393.611816,1335.849487,1450.054199
2746,0,-0.034916,0.001021,0.581765,-0.812607,3393.958252,1327.395508,1450.894531
2747,0,-0.030877,0.002739,0.580301,-0.813812,3393.958252,1319.555542,1452.100342
2748,0,-0.026279,0.003083,0.577718,-0.815807,3394.209717,1311.182373,1453.240601
2749,0,-0.022380,0.004164,0.574815,-0.817967,3394.680664,1303.157715,1454.718384
2750,0,-0.017547,0.004348,0.571463,-0.820429,3395.078613,1294.573364,1456.097290
2751,0,-0.012966,0.006113,0.566308,-0.824069,3395.925781,1285.998413,1457.906372
2752,0,-0.009049,0.005514,0.562745,-0.826563,3396.175293,1277.298828,1459.214355
2753,0,-0.007009,0.006351,0.558659,-0.829343,3396.750732,1268.740601,1460.773071
2754,0,-0.005040,0.006455,0.555387,-0.831552,3397.232178,1259.970459,1462.251221
2755,0,-0.003543,0.005227,0.553225,-0.833008,3397.714355,1251.374146,1463.702026
2756,0,-0.003623,0.005066,0.551447,-0.834186,3398.111328,1242.321533,1464.844971
2757,0,-0.003962,0.004289,0.550663,-0.834707,3398.606201,1233.382935,1466.010010
2758,0,-0.004774,0.003184,0.550735,-0.834660,3399.201904,1224.345581,1467.109863
2759,0,-0.005822,0.001450,0.550888,-0.834557,3399.770752,1215.360596,1468.080933
2760,0,-0.007420,0.001169,0.551114,-0.834396,3400.400391,1205.968262,1469.090576
2761,0,-0.010571,-0.003645,0.550861,-0.834522,3400.623779,1197.555054,1470.046997
2762,0,-0.013586,-0.006859,0.550482,-0.834708,3400.880859,1188.636230,1470.767700
2763,0,-0.016269,-0.009498,0.550728,-0.834472,3400.832520,1180.098633,1471.378784
2764,0,-0.020094,-0.011186,0.552396,-0.833265,3400.841553,1171.911499,1472.269653
2765,0,-0.019798,-0.009939,0.550547,-0.834510,3400.910645,1162.837036,1473.196045
2766,0,-0.018721,-0.007880,0.549942,-0.834956,3400.950439,1154.003418,1473.775513
2767,0,-0.018465,-0.005758,0.548848,-0.835699,3400.954346,1145.329590,1474.567017
2768,0,-0.018491,-0.004519,0.547709,-0.836452,3401.087402,1136.743286,1475.443726
2769,0,-0.019121,-0.004210,0.546355,-0.837325,3401.288330,1127.976807,1476.147949
2770,0,-0.018471,-0.005861,0.544909,-0.838271,3401.627930,1119.511841,1477.113525
2771,0,-0.018438,-0.008480,0.543789,-0.838977,3401.985107,1111.051270,1478.117188
2772,0,-0.018026,-0.010191,0.542267,-0.839951,3402.187988,1102.044922,1478.757324
2773,0,-0.017616,-0.011653,0.540450,-0.841111,3402.253662,1093.364136,1479.265015
2774,0,-0.016856,-0.013994,0.538611,-0.842270,3402.347656,1084.617310,1479.847656
2775,0,-0.015999,-0.016585,0.536326,-0.843696,3402.295654,1075.937256,1480.084229
2776,0,-0.016982,-0.020001,0.533486,-0.845402,3402.155029,1067.601318,1480.447388
2777,0,-0.016840,-0.023266,0.530560,-0.847161,3402.040527,1058.853760,1480.552734
2778,0,-0.015639,-0.027021,0.527087,-0.849238,3402.132568,1050.316284,1480.696533
2779,0,-0.014919,-0.031098,0.524081,-0.850969,3402.183350,1041.913818,1480.794312
2780,0,-0.012001,-0.032180,0.519694,-0.853662,3401.685791,1031.994629,1479.698853
2781,0,-0.009253,-0.034356,0.514821,-0.856559,3401.352051,1022.896423,1479.176636
2782,0,-0.006484,-0.037596,0.509333,-0.859724,3401.154297,1014.204956,1478.702026
2783,0,-0.006080,-0.042951,0.503520,-0.862894,3400.734619,1005.457031,1478.267212
2784,0,-0.005806,-0.047951,0.498187,-0.865723,3400.138428,996.138245,1477.201294
2785,0,-0.005622,-0.051485,0.493668,-0.868107,3399.481445,986.908936,1476.086670
2786,0,-0.005703,-0.054608,0.489576,-0.870231,3398.789062,977.464539,1474.799072
2787,0,-0.005695,-0.057016,0.486912,-0.871569,3398.062500,968.292542,1473.441528
2788,0,-0.006523,-0.058844,0.484866,-0.872583,3397.217773,958.722107,1471.780029
2789,0,-0.005563,-0.058818,0.485202,-0.872404,3396.316650,949.370911,1470.126953
2790,0,-0.004170,-0.058926,0.483808,-0.873178,3395.305420,939.899353,1468.357666
2791,0,-0.003945,-0.058965,0.484174,-0.872974,3394.482910,930.590637,1466.670776
2792,0,-0.003388,-0.059198,0.484443,-0.872811,3393.644287,920.956909,1464.830933
2793,0,-0.003366,-0.060106,0.484755,-0.872576,3392.904541,911.247009,1463.094116
2794,0,-0.003021,-0.060095,0.483760,-0.873130,3391.878906,901.131897,1460.880127
2795,0,-0.003377,-0.061248,0.482777,-0.873592,3391.127686,891.226501,1459.096313
2796,0,-0.005182,-0.062477,0.481982,-0.873936,3390.122314,881.325928,1457.190674
2797,0,-0.008486,-0.064303,0.482416,-0.873538,3389.259521,871.880676,1455.785522
2798,0,-0.011856,-0.064522,0.482904,-0.873213,3387.922607,862.312134,1454.060913
2799,0,-0.014552,-0.064154,0.483397,-0.872926,3386.638184,852.857605,1452.770630
2800,0,-0.016027,-0.063081,0.484240,-0.872511,3385.281982,843.815674,1451.765747
2801,0,-0.016226,-0.061124,0.485496,-0.871948,3384.058594,834.418701,1450.850342
2802,0,-0.016427,-0.060119,0.485560,-0.871979,3382.714355,825.736877,1450.395508
2803,0,-0.015698,-0.058850,0.485201,-0.872279,3381.547607,817.044495,1450.007690
2804,0,-0.013857,-0.057638,0.483723,-0.873211,3380.409180,808.432068,1449.756104
2805,0,-0.011164,-0.056641,0.481208,-0.874704,3379.304443,800.034973,1449.647461
2806,0,-0.008552,-0.055046,0.477547,-0.876838,3378.004883,791.608704,1449.474609
2807,0,-0.005685,-0.054205,0.473005,-0.879373,3376.780762,783.288330,1449.640259
2808,0,-0.002634,-0.050452,0.468198,-0.882178,3375.298096,774.370056,1449.168457
2809,0,-0.002058,-0.046436,0.463822,-0.884708,3373.671875,765.813965,1448.891602
2810,0,-0.002448,-0.043148,0.460315,-0.886703,3372.293457,757.584473,1449.108521
2811,0,-0.002210,-0.040969,0.457760,-0.888129,3371.354980,749.712769,1449.841431
2812,0,-0.004006,-0.036961,0.456686,-0.888851,3370.110596,741.747131,1449.880005
2813,0,-0.002842,-0.034347,0.456349,-0.889133,3369.343262,734.421204,1450.660889
2814,0,-0.000747,-0.030875,0.456463,-0.889206,3368.647705,727.125183,1451.396484
2815,0,0.002754,-0.027598,0.456808,-0.889133,3368.103027,719.960266,1452.326904
2816,0,0.006164,-0.023167,0.456315,-0.889496,3367.641846,712.550293,1453.083740
2817,0,0.010557,-0.018892,0.453846,-0.890817,3367.647217,704.715027,1454.209595
2818,0,0.015074,-0.015916,0.450570,-0.892472,3367.679688,697.270508,1455.241577
2819,0,0.018678,-0.014106,0.447049,-0.894203,3367.755371,689.588013,1456.264038
2820,0,0.020445,-0.012974,0.442987,-0.896201,3367.869629,681.624695,1457.187012
2821,0,0.018945,-0.013629,0.439222,-0.898075,3367.675537,673.154053,1457.790527
2822,0,0.016913,-0.013856,0.434636,-0.900341,3368.012451,665.004517,1458.695923
2823,0,0.014710,-0.015289,0.430135,-0.902516,3368.506836,657.139893,1459.800049
2824,0,0.012558,-0.016950,0.425975,-0.904489,3368.728760,649.171204,1460.531494
2825,0,0.009900,-0.018844,0.422497,-0.906114,3369.143311,641.114990,1461.523804
2826,0,0.006265,-0.020872,0.420481,-0.907040,3369.518066,633.233398,1462.376099
2827,0,0.004434,-0.022832,0.417727,-0.908275,3370.212891,625.495911,1463.395020
2828,0,0.003409,-0.025144,0.415468,-0.909254,3370.727295,617.802368,1464.113281
2829,0,0.000701,-0.026061,0.414489,-0.909681,3370.910645,609.927307,1464.546753
2830,0,-0.001943,-0.026362,0.414146,-0.909827,3371.205811,602.468872,1465.032349
2831,0,-0.003648,-0.027132,0.413530,-0.910079,3371.526611,595.067200,1465.636719
2832,0,-0.004562,-0.027806,0.412459,-0.910540,3371.749023,587.877319,1466.173828
2833,0,-0.004585,-0.028594,0.410359,-0.911464,3372.174316,580.921753,1467.009399
2834,0,-0.007391,-0.027239,0.407295,-0.912861,3372.494141,573.792297,1467.656250
2835,0,-0.008395,-0.026498,0.403712,-0.914464,3372.512207,566.556702,1468.127441
2836,0,-0.010440,-0.025113,0.400642,-0.915831,3372.276367,559.181458,1468.263428
2837,0,-0.011238,-0.025616,0.398952,-0.916545,3371.983887,551.912354,1468.609009
2838,0,-0.010937,-0.026635,0.395636,-0.917956,3372.737793,545.178894,1469.527710
2839,0,-0.011575,-0.025750,0.393002,-0.919104,3372.934814,537.805481,1469.928955
2840,0,-0.012483,-0.025771,0.390657,-0.920091,3373.493408,530.487793,1470.733154
2841,0,-0.013933,-0.026272,0.388758,-0.920860,3374.027588,523.101196,1471.392944
2842,0,-0.014561,-0.028760,0.387128,-0.921462,3374.974121,515.830200,1472.316406
2843,0,-0.015853,-0.032054,0.385548,-0.921995,3375.987305,508.573822,1473.239868
2844,0,-0.016714,-0.034416,0.383721,-0.922656,3376.823730,501.102142,1473.821167
2845,0,-0.020101,-0.036932,0.383601,-0.922541,3377.196777,493.350342,1474.033813
2846,0,-0.021691,-0.037073,0.381798,-0.923247,3378.545166,486.420380,1475.041504
2847,0,-0.021879,-0.037590,0.380683,-0.923682,3379.446045,479.069153,1475.695312
2848,0,-0.022350,-0.038810,0.380870,-0.923543,3380.357422,471.841614,1476.257324
2849,0,-0.022050,-0.038031,0.379764,-0.924038,3381.490723,464.375305,1476.691650
2850,0,-0.021192,-0.038694,0.377790,-0.924840,3383.028809,457.223175,1477.426025
2851,0,-0.021401,-0.041462,0.376496,-0.925243,3384.333740,449.675079,1477.746094
2852,0,-0.021489,-0.041497,0.374043,-0.926233,3385.950439,441.893982,1477.877197
2853,0,-0.023235,-0.041295,0.371016,-0.927417,3387.736816,434.207123,1477.917480
2854,0,-0.023521,-0.042696,0.368384,-0.928395,3389.270996,426.267914,1477.915527
2855,0,-0.025812,-0.042245,0.364472,-0.929898,3391.465088,418.609802,1477.795044
2856,0,-0.026923,-0.043135,0.360793,-0.931259,3393.367188,410.822784,1477.526367
2857,0,-0.028866,-0.042917,0.358063,-0.932264,3394.964844,402.766815,1476.767700
2858,0,-0.031064,-0.043925,0.356687,-0.932674,3396.985107,395.107758,1476.392578
2859,0,-0.032149,-0.044289,0.355561,-0.933049,3398.866211,387.108398,1475.603027
2860,0,-0.033968,-0.044045,0.355890,-0.932871,3400.776123,379.099884,1474.768555
2861,0,-0.036525,-0.043028,0.357754,-0.932109,3402.693115,371.070618,1473.648926
2862,0,-0.036806,-0.045532,0.361383,-0.930578,3404.439941,363.056824,1472.353271
2863,0,-0.037454,-0.046883,0.364837,-0.929136,3406.775146,355.120972,1471.273804
2864,0,-0.039755,-0.045248,0.367365,-0.928125,3409.428955,347.227600,1469.977173
2865,0,-0.039714,-0.045593,0.370070,-0.927034,3412.047119,339.306152,1468.921143
2866,0,-0.041847,-0.047578,0.376505,-0.924245,3414.304443,331.397644,1467.340332
2867,0,-0.044525,-0.048016,0.379836,-0.922733,3417.578613,324.068817,1466.254272
2868,0,-0.046246,-0.048474,0.382080,-0.921698,3420.598877,316.612823,1464.664062
2869,0,-0.050778,-0.047492,0.386067,-0.919847,3422.753418,308.227081,1462.155762
2870,0,-0.053389,-0.044392,0.386145,-0.919821,3426.138916,301.071289,1460.882446
2871,0,-0.051069,-0.043725,0.386416,-0.919871,3428.715332,293.603760,1459.418457
2872,0,-0.053203,-0.040160,0.387804,-0.919328,3431.005127,286.046814,1457.104980
2873,0,-0.049533,-0.038102,0.387361,-0.919807,3433.776611,278.678802,1455.746582
2874,0,-0.047437,-0.035450,0.386880,-0.920227,3436.567383,271.458008,1454.267212
2875,0,-0.048663,-0.032116,0.386107,-0.920610,3439.302002,264.209778,1452.396729
2876,0,-0.044487,-0.027030,0.381508,-0.922899,3442.522461,256.505920,1451.554321
2877,0,-0.039698,-0.025677,0.379016,-0.924182,3444.599121,248.958206,1450.034668
2878,0,-0.039948,-0.021870,0.377455,-0.924907,3447.205811,242.450577,1448.882568
2879,0,-0.035553,-0.025596,0.378268,-0.924659,3448.800781,235.210495,1447.972534
2880,0,-0.038990,-0.026276,0.376756,-0.925118,3451.011719,228.706879,1447.395386
2881,0,-0.039269,-0.027232,0.374702,-0.925913,3452.976562,221.832901,1447.031738
2882,0,-0.037712,-0.026482,0.373048,-0.926667,3454.860840,215.528259,1447.090576
2883,0,-0.035822,-0.024837,0.370614,-0.927763,3456.636963,209.277161,1447.475708
2884,0,-0.028881,-0.021397,0.368857,-0.928791,3458.431152,202.561127,1447.731567
2885,0,-0.021881,-0.020008,0.366903,-0.929787,3460.227783,196.661484,1448.647339
2886,0,-0.018263,-0.019653,0.367106,-0.929792,3461.313965,190.150879,1449.196899
2887,0,-0.014012,-0.020400,0.367007,-0.929889,3463.412842,184.447922,1451.144653
2888,0,-0.010733,-0.022369,0.366778,-0.929978,3465.133301,178.477905,1452.579712
2889,0,-0.009358,-0.022797,0.366153,-0.930228,3466.760254,172.527908,1453.887085
2890,0,-0.007375,-0.023545,0.365083,-0.930648,3468.567627,167.010071,1455.623169
2891,0,-0.004676,-0.024610,0.365200,-0.930592,3469.953369,161.012939,1457.454346
2892,0,-0.001565,-0.026937,0.365334,-0.930485,3471.463867,155.635025,1459.138428
2893,0,-0.001037,-0.028132,0.368644,-0.929144,3473.205811,147.675934,1460.625488
2894,0,-0.000336,-0.028925,0.370483,-0.928389,3474.474365,142.016739,1462.055786
2895,0,0.000393,-0.030307,0.371508,-0.927935,3475.795898,136.380295,1463.593262
2896,0,0.000826,-0.031621,0.371959,-0.927710,3476.976074,130.590576,1465.022705
2897,0,0.001313,-0.031969,0.371971,-0.927693,3477.986328,124.984909,1466.257812
2898,0,0.001165,-0.033056,0.371680,-0.927771,3479.145996,119.063744,1467.683716
2899,0,0.001738,-0.034450,0.370510,-0.928188,3480.151123,113.234390,1468.870239
2900,0,-0.001669,-0.034583,0.369371,-0.928637,3481.093750,107.454742,1469.945923
2901,0,-0.001072,-0.034898,0.365884,-0.930005,3482.099121,101.827736,1470.911621
2902,0,-0.000433,-0.034144,0.359572,-0.932492,3483.144531,97.781731,1472.057373
2903,0,-0.001016,-0.036003,0.352519,-0.935111,3484.039551,92.549278,1472.657349
2904,0,-0.002253,-0.038953,0.348928,-0.936337,3484.438477,86.733009,1473.167847
2905,0,-0.004559,-0.041265,0.346076,-0.937287,3485.055420,81.142662,1473.694580
2906,0,-0.005465,-0.042932,0.342321,-0.938586,3485.901611,76.020966,1474.337158
2907,0,-0.008775,-0.046351,0.341779,-0.938596,3486.204346,71.122604,1474.498047
2908,0,-0.011285,-0.048935,0.340532,-0.938891,3486.193848,65.705933,1474.954468
2909,0,-0.011433,-0.047568,0.337310,-0.940122,3486.730225,60.921394,1475.885254
2910,0,-0.013013,-0.046288,0.335891,-0.940673,3486.621094,55.980698,1476.748657
2911,0,-0.011379,-0.042054,0.336692,-0.940607,3486.242188,50.524727,1477.390747
2912,0,-0.010787,-0.038619,0.335826,-0.941070,3486.181885,45.870991,1478.140503
2913,0,-0.011791,-0.035053,0.338131,-0.940372,3485.722168,40.696941,1479.037598
2914,0,-0.014856,-0.036800,0.339637,-0.939719,3484.915283,36.185642,1479.145264
2915,0,-0.017582,-0.036386,0.340371,-0.939422,3484.883545,31.291727,1479.886475
2916,0,-0.019473,-0.035582,0.339825,-0.939614,3485.780762,27.084578,1481.298584
2917,0,-0.023844,-0.037670,0.347592,-0.936585,3485.424561,19.178812,1480.958252
2918,0,-0.027992,-0.038493,0.354472,-0.933855,3485.523193,13.960048,1481.601807
2919,0,-0.029874,-0.039420,0.361072,-0.931226,3485.398193,8.895389,1481.676880
2920,0,-0.030586,-0.035380,0.364969,-0.929844,3485.942139,4.852043,1483.195068
2921,0,-0.031658,-0.032883,0.368361,-0.928562,3486.064941,0.356322,1483.490112
2922,0,-0.031835,-0.031930,0.370821,-0.927609,3486.332275,-4.079073,1484.405640
2923,0,-0.031054,-0.030006,0.371871,-0.927279,3486.489990,-8.403360,1484.874390
2924,0,-0.030720,-0.028922,0.371910,-0.927309,3486.659668,-12.773116,1485.343750
2925,0,-0.034734,-0.025901,0.370093,-0.927984,3487.203369,-15.995543,1485.901489
2926,0,-0.040108,-0.028678,0.370371,-0.927575,3486.513916,-16.788809,1485.971436
2927,0,-0.043731,-0.029596,0.369468,-0.927742,3486.515137,-20.898605,1486.290161
2928,0,-0.044381,-0.029967,0.368615,-0.928038,3486.721436,-24.724342,1486.783325
2929,0,-0.044763,-0.029903,0.366586,-0.928825,3486.643799,-29.133892,1487.119385
2930,0,-0.045508,-0.029787,0.365100,-0.929378,3486.390869,-33.647598,1487.358398
2931,0,-0.045722,-0.028850,0.362398,-0.930454,3486.486572,-38.008472,1487.809692
2932,0,-0.040779,-0.028209,0.360197,-0.931557,3486.660645,-45.889355,1488.254639
2933,0,-0.037884,-0.028097,0.359766,-0.931850,3485.872559,-51.079231,1488.248047
2934,0,-0.037228,-0.026338,0.358430,-0.932442,3485.218994,-55.120605,1488.384277
2935,0,-0.036336,-0.031490,0.361120,-0.931279,3483.382812,-60.648132,1487.177002
2936,0,-0.034602,-0.034406,0.362494,-0.930708,3482.476562,-65.437157,1487.277832
2937,0,-0.033649,-0.029996,0.363231,-0.930608,3481.707275,-69.668533,1488.044556
2938,0,-0.032988,-0.027005,0.364884,-0.930076,3480.270996,-74.538414,1487.601929
2939,0,-0.031988,-0.024959,0.366298,-0.929613,3478.823730,-79.206490,1487.286987
2940,0,-0.032489,-0.021792,0.367993,-0.929005,3477.146973,-84.187576,1486.610107
2941,0,-0.031609,-0.020073,0.368124,-0.929023,3475.695312,-89.247513,1486.160889
2942,0,-0.032248,-0.017543,0.367215,-0.929411,3474.197266,-94.211708,1485.391357
2943,0,-0.032518,-0.015322,0.365891,-0.929963,3472.599365,-99.266098,1484.547607
2944,0,-0.033097,-0.018857,0.369045,-0.928631,3470.027100,-105.791275,1482.384155
2945,0,-0.034654,-0.020930,0.371030,-0.927738,3468.364502,-111.125916,1481.199463
2946,0,-0.037433,-0.022810,0.372985,-0.926801,3466.774170,-115.979027,1479.903320
2947,0,-0.039948,-0.020089,0.372633,-0.926901,3465.703613,-121.178558,1479.125000
2948,0,-0.040908,-0.023410,0.374562,-0.926003,3463.708984,-126.479073,1477.475098
2949,0,-0.040353,-0.025600,0.376108,-0.925343,3462.023682,-131.399658,1476.467407
2950,0,-0.040766,-0.026278,0.377481,-0.924746,3460.160156,-136.355286,1474.905884
2951,0,-0.038853,-0.026998,0.377960,-0.924612,3458.461182,-141.342529,1473.958740
2952,0,-0.036588,-0.021943,0.374611,-0.926200,3457.396973,-146.549561,1473.339722
2953,0,-0.032834,-0.020979,0.376357,-0.925655,3454.698486,-152.075958,1471.937500
2954,0,-0.034043,-0.023143,0.380091,-0.924033,3452.135254,-157.560150,1469.553711
2955,0,-0.033782,-0.024049,0.382940,-0.922842,3449.972168,-162.930344,1468.390503
2956,0,-0.035075,-0.025059,0.383460,-0.922551,3448.062988,-167.451645,1467.042603
