Objects
100
,,Global Angle (Quaternion) px4 bachelor:px4 bachelor,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
2684,0,0.066927,0.059510,-0.384499,0.918771,-3468.967773,153.954437,1500.464966
2685,0,0.067723,0.058835,-0.383243,0.919280,-3469.703125,164.874191,1500.912842
2686,0,0.068535,0.058835,-0.382197,0.919656,-3470.388428,175.707428,1501.326416
2687,0,0.069077,0.059226,-0.381368,0.919934,-3471.007080,186.538040,1501.677734
2688,0,0.069175,0.059694,-0.380645,0.920196,-3471.699219,197.366272,1502.018433
2689,0,0.068902,0.060164,-0.379930,0.920481,-3472.417480,208.203003,1502.260742
2690,0,0.068595,0.060280,-0.379208,0.920794,-3473.156006,219.041061,1502.412109
2691,0,0.068471,0.060005,-0.378458,0.921130,-3473.999023,229.904190,1502.479492
2692,0,0.068501,0.059347,-0.377606,0.921520,-3474.900879,240.782669,1502.440186
2693,0,0.068935,0.058343,-0.376715,0.921916,-3475.870117,251.687164,1502.333862
2694,0,0.069533,0.057084,-0.375895,0.922285,-3476.893799,262.606964,1502.099854
2695,0,0.070411,0.055581,-0.375068,0.922647,-3477.897705,273.576172,1501.825439
2696,0,0.071354,0.053955,-0.374212,0.923018,-3478.911621,284.579651,1501.470093
2697,0,0.072022,0.052755,-0.373590,0.923288,-3479.870850,295.557098,1500.923584
2698,0,0.072957,0.051234,-0.373006,0.923536,-3480.935547,306.720856,1500.528687
2699,0,0.073776,0.049919,-0.372646,0.923688,-3481.904785,317.832825,1499.930786
2700,0,0.074468,0.048972,-0.372468,0.923755,-3482.869873,328.999908,1499.260742
2701,0,0.074844,0.048262,-0.372715,0.923663,-3483.879639,340.178802,1498.556519
2702,0,0.075227,0.047607,-0.373127,0.923499,-3484.839844,351.395081,1497.733521
2703,0,0.075569,0.046733,-0.373794,0.923246,-3485.797119,362.654205,1496.846680
2704,0,0.075836,0.045822,-0.374689,0.922907,-3486.841064,373.956818,1495.891724
2705,0,0.076262,0.044786,-0.375675,0.922522,-3487.831543,385.234192,1494.836792
2706,0,0.076794,0.043765,-0.376875,0.922037,-3488.893311,396.521210,1493.732178
2707,0,0.077755,0.042839,-0.378002,0.921539,-3489.930420,407.798187,1492.554810
2708,0,0.079163,0.042016,-0.379063,0.921021,-3490.956055,419.088074,1491.313232
2709,0,0.080873,0.041316,-0.380129,0.920464,-3491.971436,430.380524,1489.989258
2710,0,0.082883,0.040901,-0.381153,0.919880,-3492.986572,441.732574,1488.596924
2711,0,0.084846,0.040315,-0.382296,0.919253,-3494.055176,453.160889,1487.226562
2712,0,0.085930,0.040418,-0.383818,0.918513,-3495.089355,464.549591,1485.789795
2713,0,0.088160,0.040243,-0.384604,0.917980,-3495.984863,476.175171,1484.223511
2714,0,0.089273,0.040321,-0.385917,0.917318,-3497.014648,487.730743,1482.831421
2715,0,0.091726,0.040360,-0.386429,0.916859,-3497.901367,499.554047,1481.290771
2716,0,0.093070,0.040887,-0.387599,0.916206,-3498.934082,511.233032,1479.937622
2717,0,0.095825,0.040925,-0.388072,0.915720,-3499.690430,523.160767,1478.448975
2718,0,0.098455,0.041264,-0.388632,0.915188,-3500.599854,535.108704,1477.127563
2719,0,0.100746,0.041819,-0.389405,0.914585,-3501.501221,547.180298,1475.897705
2720,0,0.102690,0.042578,-0.390482,0.913874,-3502.406494,559.319580,1474.758057
2721,0,0.102934,0.044370,-0.392511,0.912891,-3503.370850,571.410767,1473.770386
2722,0,0.103333,0.045732,-0.394246,0.912031,-3504.278076,583.668762,1472.899658
2723,0,0.103738,0.046756,-0.395842,0.911242,-3505.205566,595.910156,1472.192383
2724,0,0.104262,0.047734,-0.397336,0.910481,-3506.112061,608.096313,1471.666382
2725,0,0.104944,0.048608,-0.398782,0.909723,-3507.090820,620.167114,1471.331543
2726,0,0.105903,0.049594,-0.400222,0.908926,-3508.126709,632.183594,1471.243652
2727,0,0.107138,0.050909,-0.401945,0.907948,-3509.035889,644.039307,1471.275757
2728,0,0.108782,0.052372,-0.403676,0.906901,-3509.945801,655.962280,1471.684692
2729,0,0.110407,0.053863,-0.405566,0.905774,-3510.726318,667.978271,1472.358643
2730,0,0.111779,0.055621,-0.407402,0.904674,-3511.446533,680.201416,1473.358643
2731,0,0.112780,0.057769,-0.408613,0.903869,-3511.949707,692.583984,1474.478027
2732,0,0.112463,0.059477,-0.410163,0.903095,-3512.613525,705.131165,1476.020996
2733,0,0.111562,0.060321,-0.410841,0.902843,-3512.973389,717.667603,1477.550171
2734,0,0.109672,0.060484,-0.411332,0.902840,-3513.533691,730.096863,1479.237305
2735,0,0.107449,0.060175,-0.411585,0.903012,-3514.108887,742.273438,1481.013794
2736,0,0.105621,0.059369,-0.411812,0.903178,-3514.713867,754.094299,1482.749756
2737,0,0.104900,0.058760,-0.411973,0.903228,-3515.305664,765.627014,1484.447510
2738,0,0.104541,0.059809,-0.413344,0.902575,-3516.205322,776.836487,1486.106689
2739,0,0.106849,0.060116,-0.413330,0.902290,-3516.434814,788.039001,1487.687866
2740,0,0.108155,0.062528,-0.414925,0.901238,-3517.213135,799.070374,1489.312988
2741,0,0.110990,0.063835,-0.415032,0.900752,-3517.343506,810.354004,1490.874023
2742,0,0.112530,0.065069,-0.415579,0.900220,-3517.748291,821.625549,1492.511353
2743,0,0.111686,0.066342,-0.417553,0.899319,-3518.600586,832.948486,1494.237793
2744,0,0.110096,0.066885,-0.419035,0.898785,-3518.936035,844.279785,1495.830444
2745,0,0.108352,0.066080,-0.420200,0.898513,-3519.387695,855.600342,1497.452881
2746,0,0.106740,0.064350,-0.421359,0.898289,-3519.878906,866.821899,1499.039795
2747,0,0.105700,0.062132,-0.422634,0.897968,-3520.291504,877.885925,1500.549927
2748,0,0.105111,0.060042,-0.424179,0.897451,-3520.667480,888.761963,1501.957886
2749,0,0.104843,0.058605,-0.425967,0.896731,-3520.960205,899.475708,1503.301758
2750,0,0.104514,0.057837,-0.428049,0.895827,-3521.229736,910.074097,1504.627197
2751,0,0.104034,0.057852,-0.430261,0.894822,-3521.498535,920.536560,1505.898193
2752,0,0.103229,0.058379,-0.432304,0.893895,-3521.766357,930.926941,1507.102905
2753,0,0.102158,0.059077,-0.434213,0.893047,-3522.036621,941.185974,1508.187500
2754,0,0.101030,0.059627,-0.435778,0.892376,-3522.323975,951.391724,1509.175659
2755,0,0.100162,0.059841,-0.436700,0.892009,-3522.692383,961.498291,1510.031860
2756,0,0.099678,0.059842,-0.436886,0.891972,-3523.120361,971.527649,1510.795532
2757,0,0.099590,0.059193,-0.436850,0.892042,-3523.472168,981.409973,1511.406860
2758,0,0.099877,0.058408,-0.436249,0.892356,-3523.858887,991.231628,1511.851562
2759,0,0.100334,0.057501,-0.435511,0.892724,-3524.202881,1000.942810,1512.193604
2760,0,0.101191,0.056578,-0.434413,0.893221,-3524.612549,1010.610107,1512.416748
2761,0,0.101998,0.055800,-0.433212,0.893762,-3524.791748,1020.149353,1512.448975
2762,0,0.103032,0.055054,-0.432025,0.894264,-3525.011719,1029.594482,1512.401489
2763,0,0.104091,0.054565,-0.430576,0.894870,-3525.188477,1039.004517,1512.168335
2764,0,0.104723,0.054633,-0.429417,0.895349,-3525.314453,1048.331665,1511.828125
2765,0,0.105024,0.055009,-0.428186,0.895880,-3525.508301,1057.643311,1511.356567
2766,0,0.105167,0.055320,-0.427158,0.896335,-3525.621826,1066.835938,1510.749878
2767,0,0.105229,0.055966,-0.425997,0.896839,-3525.835693,1075.986206,1510.035034
2768,0,0.105744,0.055585,-0.425074,0.897240,-3526.101562,1085.059937,1509.162354
2769,0,0.106415,0.055827,-0.424159,0.897579,-3526.255371,1094.044434,1508.083130
2770,0,0.107737,0.055438,-0.423645,0.897688,-3526.451416,1102.990356,1506.927490
2771,0,0.109371,0.055122,-0.423461,0.897597,-3526.635010,1111.919434,1505.640137
2772,0,0.111272,0.054686,-0.423392,0.897423,-3526.789307,1120.894531,1504.297729
2773,0,0.113109,0.054490,-0.423783,0.897020,-3526.776367,1129.875000,1502.829590
2774,0,0.114846,0.054089,-0.424417,0.896524,-3526.765625,1138.909668,1501.378174
2775,0,0.116211,0.053938,-0.425136,0.896016,-3526.659424,1148.044556,1499.905884
2776,0,0.117142,0.053884,-0.425971,0.895502,-3526.504395,1157.239258,1498.424316
2777,0,0.117867,0.053897,-0.426795,0.895013,-3526.346436,1166.462158,1496.993042
2778,0,0.118460,0.053831,-0.427499,0.894603,-3526.145752,1175.717773,1495.629639
2779,0,0.119086,0.053916,-0.427978,0.894285,-3525.886719,1184.986206,1494.292725
2780,0,0.119824,0.054287,-0.428039,0.894135,-3525.602051,1194.304810,1493.026855
2781,0,0.120610,0.055050,-0.427679,0.894155,-3525.321289,1203.624756,1491.872314
2782,0,0.121736,0.055874,-0.426892,0.894328,-3525.050781,1212.989868,1490.825684
2783,0,0.122808,0.056955,-0.425806,0.894630,-3524.815430,1222.398193,1489.896606
2784,0,0.123844,0.057623,-0.424568,0.895033,-3524.619873,1231.849609,1489.067139
2785,0,0.124799,0.058302,-0.423085,0.895559,-3524.479004,1241.369751,1488.380493
2786,0,0.125871,0.058761,-0.421212,0.896261,-3524.361816,1250.935181,1487.870239
2787,0,0.126954,0.059306,-0.419266,0.896985,-3524.266357,1260.546265,1487.468262
2788,0,0.127920,0.059057,-0.417495,0.897690,-3524.144531,1270.176758,1487.327148
2789,0,0.129204,0.058129,-0.415238,0.898613,-3523.830811,1279.839355,1487.462402
2790,0,0.129998,0.058382,-0.414268,0.898929,-3523.806885,1289.453979,1487.638184
2791,0,0.131049,0.058654,-0.413692,0.899025,-3523.576904,1299.028687,1488.111450
2792,0,0.132698,0.058631,-0.412925,0.899137,-3523.124756,1308.618652,1488.845703
2793,0,0.133991,0.060255,-0.413455,0.898594,-3523.045166,1318.116821,1489.626099
2794,0,0.135154,0.062423,-0.414437,0.897819,-3522.804199,1327.542603,1490.564453
2795,0,0.136429,0.063723,-0.415587,0.897003,-3522.457275,1336.909058,1491.706421
2796,0,0.137593,0.065144,-0.416776,0.896171,-3522.120117,1346.240845,1492.946167
2797,0,0.138749,0.066457,-0.418198,0.895233,-3521.725342,1355.515625,1494.280518
2798,0,0.139843,0.067849,-0.419349,0.894420,-3521.276611,1364.880249,1495.683228
2799,0,0.140685,0.069710,-0.420047,0.893817,-3520.792969,1374.373901,1497.193115
2800,0,0.141101,0.072024,-0.420159,0.893515,-3520.220703,1384.000366,1498.754272
2801,0,0.140969,0.074179,-0.419854,0.893503,-3519.621582,1393.811646,1500.368286
2802,0,0.140416,0.075293,-0.419372,0.893724,-3519.012451,1403.714478,1502.021851
2803,0,0.139201,0.076302,-0.418328,0.894317,-3518.328369,1413.651367,1503.678589
2804,0,0.137934,0.076360,-0.417087,0.895087,-3517.736328,1423.510254,1505.274658
2805,0,0.137039,0.075796,-0.415836,0.895855,-3517.172119,1433.192017,1506.746338
2806,0,0.136615,0.075099,-0.415084,0.896327,-3516.686523,1442.619751,1508.038208
2807,0,0.136785,0.074465,-0.414756,0.896506,-3516.253174,1451.782593,1509.187622
2808,0,0.137468,0.074299,-0.414803,0.896393,-3515.863525,1460.791016,1510.155029
2809,0,0.138520,0.074435,-0.415198,0.896037,-3515.541016,1469.601929,1510.956055
2810,0,0.139696,0.074542,-0.415829,0.895552,-3515.199951,1478.333984,1511.640625
2811,0,0.140745,0.074411,-0.416592,0.895044,-3514.913330,1486.998047,1512.219727
2812,0,0.141616,0.073826,-0.417125,0.894707,-3514.626465,1495.726685,1512.682617
2813,0,0.142030,0.072705,-0.417698,0.894466,-3514.329102,1504.409912,1513.011353
2814,0,0.142115,0.070903,-0.418246,0.894341,-3514.058350,1513.004028,1513.305786
2815,0,0.142077,0.068378,-0.418710,0.894327,-3513.738770,1521.542847,1513.559204
2816,0,0.141939,0.065692,-0.419231,0.894306,-3513.436279,1529.992920,1513.748901
2817,0,0.142858,0.062741,-0.419533,0.894230,-3512.686279,1538.143066,1513.389648
2818,0,0.143443,0.060281,-0.419954,0.894108,-3512.253662,1546.331055,1513.526855
2819,0,0.143791,0.058528,-0.420429,0.893945,-3511.792725,1554.405640,1513.632080
2820,0,0.143594,0.057785,-0.420969,0.893771,-3511.544434,1562.476929,1513.923828
2821,0,0.144188,0.056648,-0.421239,0.893621,-3510.904053,1570.316895,1513.823608
2822,0,0.144707,0.055643,-0.421457,0.893497,-3510.439453,1578.184937,1513.847656
2823,0,0.145191,0.054891,-0.421578,0.893408,-3509.983398,1586.014648,1513.856323
2824,0,0.145702,0.054037,-0.421561,0.893385,-3509.538574,1593.884521,1513.854858
2825,0,0.146466,0.053021,-0.421408,0.893393,-3509.065918,1601.757080,1513.801636
2826,0,0.147269,0.051849,-0.421356,0.893354,-3508.558350,1609.571167,1513.733154
2827,0,0.147978,0.050418,-0.421564,0.893221,-3508.019531,1617.406128,1513.656250
2828,0,0.148530,0.049005,-0.422148,0.892933,-3507.442383,1625.294189,1513.542114
2829,0,0.148831,0.047662,-0.423089,0.892510,-3506.862061,1633.189941,1513.369995
2830,0,0.148965,0.046443,-0.424241,0.892005,-3506.278320,1641.081055,1513.220337
2831,0,0.148732,0.045376,-0.425470,0.891513,-3505.671143,1648.936890,1513.009644
2832,0,0.148494,0.044939,-0.426562,0.891053,-3504.998047,1656.808350,1512.685791
2833,0,0.148378,0.043514,-0.427814,0.890542,-3504.527588,1664.685791,1512.598877
2834,0,0.148479,0.042229,-0.428866,0.890081,-3504.002441,1672.551758,1512.351929
2835,0,0.148477,0.040895,-0.429987,0.889603,-3503.512207,1680.343506,1512.074951
2836,0,0.148880,0.039373,-0.431048,0.889091,-3503.051025,1688.171753,1511.733643
2837,0,0.149397,0.037743,-0.432137,0.888546,-3502.540771,1696.025513,1511.344482
2838,0,0.149834,0.035998,-0.433598,0.887833,-3502.062500,1703.854614,1510.920654
2839,0,0.148666,0.036351,-0.437082,0.886305,-3501.702393,1711.464478,1510.227783
2840,0,0.146138,0.037275,-0.441236,0.884627,-3501.737305,1719.260498,1509.995239
2841,0,0.144626,0.037389,-0.444970,0.882999,-3501.291504,1727.098145,1509.449219
2842,0,0.143644,0.037206,-0.448426,0.881417,-3500.855713,1734.917725,1508.857178
2843,0,0.143190,0.037007,-0.451628,0.879863,-3500.416260,1742.747314,1508.225586
2844,0,0.142912,0.036664,-0.454693,0.878343,-3499.936523,1750.524780,1507.493164
2845,0,0.141803,0.037024,-0.458252,0.876656,-3499.966064,1758.308228,1506.954590
2846,0,0.141618,0.037000,-0.461233,0.875122,-3499.578613,1766.082275,1506.110107
2847,0,0.142083,0.036796,-0.463672,0.873766,-3499.178467,1773.863647,1505.254761
2848,0,0.143138,0.036571,-0.465647,0.872552,-3498.794434,1781.657227,1504.293091
2849,0,0.144203,0.036589,-0.467575,0.871344,-3498.471191,1789.508423,1503.269287
2850,0,0.145285,0.036912,-0.469427,0.870154,-3498.178223,1797.402222,1502.157104
2851,0,0.146384,0.037357,-0.471257,0.868961,-3498.000244,1805.382568,1501.006104
2852,0,0.147451,0.037654,-0.473112,0.867759,-3497.925781,1813.442017,1499.794189
2853,0,0.148521,0.037910,-0.474953,0.866558,-3497.942383,1821.624634,1498.562500
2854,0,0.149570,0.037724,-0.476926,0.865302,-3498.030029,1829.935913,1497.292358
2855,0,0.150875,0.036862,-0.479069,0.863928,-3498.205322,1838.348877,1495.989990
2856,0,0.152171,0.035969,-0.481511,0.862379,-3498.418213,1846.858765,1494.606567
2857,0,0.153549,0.033891,-0.484386,0.860607,-3498.773926,1855.502197,1493.467896
2858,0,0.154727,0.031685,-0.487727,0.858591,-3499.041016,1864.163574,1492.253296
2859,0,0.155413,0.029834,-0.491604,0.856319,-3499.294678,1872.886841,1491.137695
2860,0,0.155375,0.028331,-0.496123,0.853767,-3499.497803,1881.577393,1490.049072
2861,0,0.154916,0.027473,-0.500791,0.851149,-3499.724121,1890.264404,1489.021240
2862,0,0.153716,0.027262,-0.505706,0.848463,-3500.003174,1898.925415,1488.116089
2863,0,0.152425,0.027040,-0.510586,0.845776,-3500.412109,1907.493286,1487.313477
2864,0,0.151311,0.026585,-0.515354,0.843094,-3500.908691,1915.959961,1486.599487
2865,0,0.150505,0.026033,-0.519866,0.840482,-3501.466064,1924.301758,1485.955078
2866,0,0.150653,0.024767,-0.524060,0.837885,-3502.074219,1932.551270,1485.375366
2867,0,0.151463,0.023413,-0.527874,0.835380,-3502.702637,1940.713989,1484.924438
2868,0,0.153137,0.021871,-0.531253,0.832971,-3503.262207,1948.802124,1484.565063
2869,0,0.154985,0.020386,-0.534575,0.830538,-3503.697021,1956.916870,1484.365479
2870,0,0.156522,0.019170,-0.537898,0.828130,-3504.029297,1965.022339,1484.371094
2871,0,0.157724,0.018291,-0.541140,0.825806,-3504.212402,1973.211060,1484.596680
2872,0,0.158139,0.018285,-0.544134,0.823757,-3504.265137,1981.445312,1485.063721
2873,0,0.157673,0.018934,-0.546686,0.822140,-3504.169434,1989.736694,1485.733032
2874,0,0.156501,0.020732,-0.548766,0.820935,-3503.877441,1997.987915,1486.427124
2875,0,0.154725,0.021490,-0.550593,0.820028,-3503.664795,2006.210083,1487.430786
2876,0,0.152663,0.022256,-0.552142,0.819352,-3503.424805,2014.270508,1488.393677
2877,0,0.150820,0.023160,-0.553214,0.818945,-3503.175781,2022.147949,1489.321777
2878,0,0.149212,0.024336,-0.554109,0.818601,-3502.919434,2029.819214,1490.225952
2879,0,0.147948,0.025824,-0.555156,0.818075,-3502.717773,2037.284668,1491.067261
2880,0,0.146877,0.028138,-0.556375,0.817363,-3502.500244,2044.557617,1491.709351
2881,0,0.146352,0.030193,-0.557786,0.816422,-3502.343262,2051.725830,1492.492432
2882,0,0.146079,0.032037,-0.559387,0.815304,-3502.127441,2058.825439,1493.122681
2883,0,0.145833,0.033522,-0.561292,0.813978,-3501.888672,2065.843750,1493.677734
2884,0,0.146775,0.034284,-0.564857,0.811306,-3501.911133,2073.254639,1494.071899
2885,0,0.146944,0.034446,-0.568048,0.809038,-3501.579590,2080.210449,1494.526489
2886,0,0.146812,0.034096,-0.570893,0.807072,-3501.139160,2087.125000,1494.927979
2887,0,0.146419,0.033424,-0.573761,0.805135,-3500.605713,2093.920654,1495.171387
2888,0,0.146151,0.033462,-0.576617,0.803139,-3499.969238,2100.605225,1495.210205
2889,0,0.145759,0.032838,-0.579682,0.801027,-3499.281494,2107.146973,1495.433838
2890,0,0.145513,0.032507,-0.583002,0.798672,-3498.454102,2113.545898,1495.410400
2891,0,0.145286,0.032356,-0.586439,0.796200,-3497.517090,2119.826416,1495.315552
2892,0,0.144543,0.032737,-0.590224,0.793518,-3496.515869,2126.008545,1495.237183
2893,0,0.143776,0.033273,-0.594058,0.790770,-3495.357666,2132.101562,1495.080200
2894,0,0.142820,0.033697,-0.598261,0.787751,-3494.146729,2138.104248,1494.946777
2895,0,0.141457,0.034518,-0.602643,0.784614,-3492.802490,2143.993164,1494.654785
2896,0,0.139926,0.035251,-0.607103,0.781412,-3491.497803,2149.869629,1494.553101
2897,0,0.138614,0.034246,-0.611467,0.778281,-3490.117432,2155.676514,1494.494019
2898,0,0.136610,0.033418,-0.616016,0.775077,-3488.638184,2161.495117,1494.444946
2899,0,0.134575,0.032081,-0.620441,0.771955,-3487.098877,2167.231445,1494.364868
2900,0,0.132434,0.030273,-0.624787,0.768886,-3485.486328,2172.861816,1494.269409
2901,0,0.130569,0.027749,-0.628943,0.765906,-3483.876465,2178.354248,1494.103394
2902,0,0.128008,0.025561,-0.633089,0.762994,-3482.036377,2183.701660,1494.055908
2903,0,0.125626,0.023918,-0.637081,0.760115,-3480.187256,2188.896240,1493.904419
2904,0,0.123463,0.022420,-0.641179,0.757063,-3478.286377,2193.962158,1493.736572
2905,0,0.121420,0.021354,-0.645180,0.754018,-3476.315674,2198.890137,1493.534424
2906,0,0.119342,0.020836,-0.649222,0.750889,-3474.211670,2203.745605,1493.252075
2907,0,0.117328,0.022063,-0.652901,0.747975,-3472.046387,2208.508789,1492.727905
2908,0,0.115443,0.020799,-0.656437,0.745205,-3469.923096,2213.265381,1492.677856
2909,0,0.113567,0.019616,-0.659782,0.742567,-3467.701660,2217.876953,1492.360596
2910,0,0.111713,0.018421,-0.663099,0.739920,-3465.479980,2222.393311,1492.086914
2911,0,0.109991,0.017347,-0.666550,0.737097,-3463.174805,2226.833740,1491.779907
2912,0,0.108503,0.016344,-0.670105,0.734111,-3460.770264,2231.197021,1491.459473
2913,0,0.107308,0.015819,-0.673716,0.730987,-3458.361328,2235.486084,1491.115967
2914,0,0.106001,0.015499,-0.677862,0.727342,-3455.916748,2239.708496,1490.791260
2915,0,0.104680,0.015221,-0.682217,0.723458,-3453.513428,2243.885986,1490.483765
2916,0,0.102999,0.015401,-0.686937,0.719216,-3451.032227,2247.949951,1490.082642
2917,0,0.101359,0.014823,-0.691528,0.715050,-3448.625977,2251.968750,1489.914551
2918,0,0.099707,0.014340,-0.696029,0.710913,-3446.167480,2255.969727,1489.659912
2919,0,0.097977,0.014724,-0.700348,0.706892,-3443.521729,2259.820312,1489.211182
2920,0,0.096932,0.013700,-0.703056,0.704364,-3440.760986,2263.279541,1488.815918
2921,0,0.091643,0.010685,-0.709428,0.698713,-3437.982422,2266.377930,1488.134888
2922,0,0.087940,0.008599,-0.714881,0.693641,-3435.521484,2270.170410,1487.950439
2923,0,0.084017,0.005376,-0.721102,0.687695,-3432.886719,2273.674072,1487.776123
2924,0,0.080789,0.003884,-0.726824,0.682045,-3430.184814,2277.198730,1487.507568
2925,0,0.079132,0.003980,-0.730727,0.678057,-3427.313477,2280.841797,1487.221924
2926,0,0.076290,0.002357,-0.735786,0.672899,-3424.601318,2284.086670,1487.036011
2927,0,0.074312,0.001432,-0.740050,0.668433,-3421.819824,2287.407471,1486.784912
2928,0,0.073433,0.001666,-0.742816,0.665454,-3418.958984,2290.760986,1486.521118
2929,0,0.071505,-0.000149,-0.746697,0.661309,-3416.161865,2293.769775,1486.323730
2930,0,0.070370,-0.002009,-0.750404,0.657220,-3413.241211,2296.771729,1485.947510
2931,0,0.069751,-0.002995,-0.753460,0.653777,-3410.286377,2299.843018,1485.840942
2932,0,0.069141,-0.003395,-0.756521,0.650295,-3407.173096,2302.847412,1485.594727
2933,0,0.069353,-0.001979,-0.758308,0.648194,-3403.864502,2305.998535,1485.326416
2934,0,0.067571,-0.002360,-0.761919,0.644134,-3400.599121,2308.840088,1485.216187
2935,0,0.065318,-0.002549,-0.765501,0.640105,-3397.171387,2311.795898,1485.094116
2936,0,0.065707,0.002739,-0.765587,0.639963,-3393.418213,2315.291504,1484.684692
2937,0,0.064706,0.005324,-0.767050,0.638294,-3389.858887,2318.282471,1484.655518
2938,0,0.060941,0.004227,-0.771052,0.633835,-3386.407227,2320.991943,1484.702515
2939,0,0.057674,0.003822,-0.774770,0.629596,-3382.905273,2323.847168,1484.660645
2940,0,0.054948,0.003310,-0.778635,0.625058,-3379.388184,2326.611816,1484.567139
2941,0,0.052281,0.003803,-0.781842,0.621269,-3376.311523,2329.326904,1484.540527
2942,0,0.050800,0.002986,-0.785885,0.616275,-3372.521484,2331.922852,1484.369873
2943,0,0.049337,0.003438,-0.788892,0.612539,-3369.490479,2334.437012,1484.315308
2944,0,0.048216,0.003597,-0.792302,0.608211,-3366.019775,2336.836670,1484.181519
2945,0,0.047380,0.003909,-0.795918,0.603535,-3362.551758,2339.165771,1484.025024
2946,0,0.046279,0.004146,-0.800062,0.598115,-3358.950439,2341.438477,1483.847778
2947,0,0.045052,0.004407,-0.804518,0.592201,-3355.320557,2343.680908,1483.648682
2948,0,0.042837,0.006321,-0.808381,0.587064,-3352.199707,2345.926758,1483.654907
2949,0,0.040813,0.007802,-0.812791,0.581072,-3348.635254,2348.187744,1483.596680
2950,0,0.032282,0.011580,-0.816664,0.576093,-3345.343506,2350.480469,1482.763062
2951,0,0.027047,0.013214,-0.820856,0.570341,-3341.841064,2352.696045,1482.594604
2952,0,0.023815,0.013465,-0.825436,0.563833,-3338.383789,2354.893066,1482.454224
2953,0,0.022279,0.012618,-0.830126,0.556987,-3334.835693,2357.039307,1482.237305
2954,0,0.022134,0.011121,-0.834969,0.549739,-3331.253662,2359.133789,1482.046387
2955,0,0.022721,0.009287,-0.839962,0.542089,-3327.417480,2361.135986,1481.802734
2956,0,0.023859,0.007539,-0.845117,0.533995,-3323.405029,2363.115479,1481.511719
2957,0,0.026358,0.005070,-0.850695,0.524974,-3319.098145,2365.055664,1481.272095
2958,0,0.027111,0.003350,-0.856612,0.515238,-3314.696533,2367.030518,1480.852173
2959,0,0.027225,0.002827,-0.862574,0.505190,-3310.069824,2369.161621,1480.687378
2960,0,0.030021,-0.000262,-0.869457,0.493095,-3305.506348,2371.055420,1480.989868
2961,0,0.030713,-0.002910,-0.876086,0.481167,-3300.722168,2373.126221,1480.802490
2962,0,0.028599,-0.001177,-0.880584,0.473024,-3295.568604,2375.555664,1479.939453
2963,0,0.023868,-0.004121,-0.887009,0.461116,-3291.170654,2377.250977,1479.647095
2964,0,0.020722,-0.008462,-0.893223,0.449057,-3286.529785,2379.213379,1479.391724
2965,0,0.018539,-0.014105,-0.899689,0.435910,-3281.683838,2380.961670,1478.767334
2966,0,0.019108,-0.018302,-0.904465,0.425727,-3276.773682,2383.280518,1478.312866
2967,0,0.023438,-0.025127,-0.909753,0.413725,-3271.399170,2385.298828,1478.084595
2968,0,0.033565,-0.040554,-0.916466,0.396633,-3264.997559,2386.712891,1477.733521
2969,0,0.039455,-0.050683,-0.922132,0.381507,-3258.995605,2388.652832,1477.422119
2970,0,0.042721,-0.058254,-0.926786,0.368577,-3252.711426,2390.468750,1477.006836
2971,0,0.043860,-0.063377,-0.930446,0.358232,-3246.402344,2392.140381,1476.767456
2972,0,0.043400,-0.067562,-0.933569,0.349285,-3239.771729,2393.508789,1476.374146
2973,0,0.042451,-0.070714,-0.935805,0.342735,-3233.182617,2394.689697,1476.018799
2974,0,0.041553,-0.072594,-0.937272,0.338414,-3226.506348,2395.643555,1475.637573
2975,0,0.041125,-0.073498,-0.938154,0.335819,-3219.681885,2396.284668,1475.160767
2976,0,0.041390,-0.073243,-0.938478,0.334935,-3212.751709,2396.673828,1474.692505
2977,0,0.042119,-0.071638,-0.938253,0.335822,-3205.698975,2396.898926,1474.267700
2978,0,0.042933,-0.069211,-0.937669,0.337852,-3198.495850,2396.928467,1473.792358
2979,0,0.043548,-0.066461,-0.936945,0.340324,-3191.069092,2396.825439,1473.299194
2980,0,0.044063,-0.063823,-0.936214,0.342767,-3183.302246,2396.596191,1472.775635
2981,0,0.044474,-0.060184,-0.934868,0.347019,-3175.857666,2396.395508,1472.395752
2982,0,0.044867,-0.056414,-0.933173,0.352125,-3168.208740,2396.190918,1471.973267
2983,0,0.045648,-0.051693,-0.930703,0.359217,-3160.906250,2396.106689,1471.754272
2984,0,0.046585,-0.048766,-0.928979,0.363936,-3152.802002,2395.814209,1471.209717
2985,0,0.047787,-0.046702,-0.927615,0.367512,-3144.561768,2395.595459,1470.624634
2986,0,0.048970,-0.045254,-0.926843,0.369480,-3136.078613,2395.315186,1470.030273
2987,0,0.049862,-0.044043,-0.926662,0.369962,-3127.366943,2395.020508,1469.450073
2988,0,0.050450,-0.042372,-0.926711,0.369953,-3118.543213,2394.769287,1468.898438
2989,0,0.050881,-0.040418,-0.927043,0.369280,-3109.482178,2394.468506,1468.349609
2990,0,0.051083,-0.038249,-0.927638,0.367988,-3100.166504,2394.128906,1467.785400
2991,0,0.050953,-0.038181,-0.929479,0.363337,-3090.102783,2393.552979,1466.888794
2992,0,0.050985,-0.035475,-0.930026,0.362208,-3080.994873,2393.357666,1466.624146
