timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
914296853856, -2.391574059554024689e+00, -1.256280541245486271e+00, -1.434344150643077498e+01, -5.856157519240456216e-02, 9.969077547000527728e-01, -2.737613084160615134e-02, -4.467681714297745688e-02, -6.749413838975542035e-01, -3.916240645782526619e-01, -2.187321264436009383e+00, 5.624400230796797358e-03, 2.552416607893801762e-03, 3.124214424133619442e-03, -5.876841012327976366e-04, 4.232258174694363819e-04, 1.247276509659899814e-02, 
914330285646, -2.414853722370778222e+00, -1.272371780381334139e+00, -1.441677591763206578e+01, -5.649824964865834964e-02, 9.972390596913904837e-01, -1.603288710263277989e-02, -4.544394507108424908e-02, -6.877773786900699404e-01, -3.940524178507726627e-01, -2.209500077090448045e+00, 5.868530957121587122e-03, 2.689558087478426725e-03, 3.334776997964819089e-03, -5.894954231409232264e-04, 4.285068237459680233e-04, 1.247362439348385747e-02, 
914363582527, -2.439019729370550671e+00, -1.286284559491490231e+00, -1.449070621281605931e+01, -5.763033609919050032e-02, 9.973648945443926994e-01, -1.839435577135280480e-03, -4.402985314879249296e-02, -6.995268984912693666e-01, -4.067406495297665181e-01, -2.223756628334881746e+00, 5.787654868100783681e-03, 3.015352537691031246e-03, 3.833514036293530786e-03, -5.890722135986317838e-04, 4.306359497504828079e-04, 1.247361897916840316e-02, 
914397009261, -2.460958492785034313e+00, -1.297983877139944564e+00, -1.456567497072209960e+01, -5.676749608845894912e-02, 9.974201079308351314e-01, 9.961372786474381735e-03, -4.279428390914918195e-02, -7.151859306878116662e-01, -4.007400930328582356e-01, -2.235681775017063000e+00, 5.585749145932577750e-03, 2.964864296208244345e-03, 4.006236427319611812e-03, -5.834109734010145499e-04, 4.279103284852238181e-04, 1.247090632474442094e-02, 
914430288556, -2.485459239757397576e+00, -1.311952022545045171e+00, -1.464003316302061286e+01, -5.718398091287615198e-02, 9.973735327962707231e-01, 2.124762627074792617e-02, -3.904570120129491340e-02, -7.220260231595655442e-01, -4.036831546713052221e-01, -2.233274540154384535e+00, 5.532934929166983574e-03, 3.032473174281884436e-03, 4.466921460808705863e-03, -5.866587119080375048e-04, 4.311308170286844545e-04, 1.247215859107622497e-02, 
914463661110, -2.509077461676182619e+00, -1.326944198568409394e+00, -1.471417861083959622e+01, -5.812150353497542998e-02, 9.969753708050200780e-01, 3.428396665334305926e-02, -3.855658783579304222e-02, -7.225918665139048347e-01, -4.067362220864707556e-01, -2.228823722978081623e+00, 5.673450033371426303e-03, 2.541228029391786290e-03, 4.601112404808520122e-03, -5.930147999859687429e-04, 4.355965359772096175e-04, 1.247439940116673064e-02, 
914497041484, -2.531611514968521437e+00, -1.339159520333317754e+00, -1.478888784502553300e+01, -5.850062435930642596e-02, 9.963333952393409465e-01, 4.817805586589659489e-02, -3.970286404532123031e-02, -7.262116179754916079e-01, -4.172254448123959292e-01, -2.232115447989448498e+00, 5.705526630555610157e-03, 2.370152380387339618e-03, 4.531992253022063682e-03, -5.883056305400719910e-04, 4.305802162361715610e-04, 1.247260245484101311e-02, 
914530364033, -2.556180753392794713e+00, -1.353191531757148125e+00, -1.486336288275729345e+01, -5.896424938891376560e-02, 9.954962345882127916e-01, 6.220336320533881996e-02, -4.051179853618891435e-02, -7.301089177512546380e-01, -4.251686003848846873e-01, -2.234622100897239783e+00, 5.757261335774427856e-03, 2.464040844289719541e-03, 4.532594851144895048e-03, -5.876455287428633241e-04, 4.297659251217688259e-04, 1.247223897843426944e-02, 
914563718682, -2.577687766037733752e+00, -1.364867509397149847e+00, -1.493849042429872931e+01, -6.021193399311230293e-02, 9.944665352823625071e-01, 7.551366968123192358e-02, -4.133423399044016538e-02, -7.324274191069392037e-01, -4.298178582609841203e-01, -2.242608141173588532e+00, 5.634689538906030928e-03, 2.272998336506736137e-03, 4.249850635648556689e-03, -5.772895177539034799e-04, 4.227388787256108611e-04, 1.246889069987400581e-02, 
914597076524, -2.618173878573979430e+00, -1.394445296336193518e+00, -1.501006145125146674e+01, -6.149535774443557617e-02, 9.930904224521143187e-01, 9.127267873313217594e-02, -4.073121562933933182e-02, -7.576019709515244838e-01, -4.562239906554834690e-01, -2.238944716027973403e+00, 5.863269022939701300e-03, 2.464248651463208078e-03, 4.893942852933622252e-03, -6.534296029724847351e-04, 4.741608978989715379e-04, 1.249848342315617276e-02, 
914630438566, -2.647666900764950260e+00, -1.416032199551879867e+00, -1.508332916925042078e+01, -6.347266995064293482e-02, 9.916126920200972750e-01, 1.048867988537181412e-01, -4.091758326456066547e-02, -7.725346869962370633e-01, -4.707627452435901860e-01, -2.233234414104715793e+00, 5.832667023566909421e-03, 2.095517612749328573e-03, 5.366234267781561790e-03, -6.795599573572607853e-04, 4.983414716635585972e-04, 1.251009995258974862e-02, 
914663792200, -2.669885766427532392e+00, -1.430459151528022055e+00, -1.515826787133105569e+01, -6.468885592136369711e-02, 9.897859626872030914e-01, 1.196250924891102962e-01, -4.276607573677326107e-02, -7.736930744950653027e-01, -4.829763804247219627e-01, -2.237622421985202337e+00, 5.909359627864487277e-03, 1.652317219767237763e-03, 5.609376910890038863e-03, -6.695326063476759798e-04, 4.932253494095322540e-04, 1.250672714261208233e-02, 
914697157999, -2.695198720533744652e+00, -1.447282352039909181e+00, -1.523286533351462779e+01, -6.761908136639593891e-02, 9.869660599180616334e-01, 1.389585730039213374e-01, -4.490179722122297074e-02, -7.816300650632587166e-01, -4.985206681028256370e-01, -2.245083506741353041e+00, 5.694836208060925255e-03, 1.229942220977444821e-03, 6.000579076705915733e-03, -6.734218361681416735e-04, 4.982199506083723412e-04, 1.250885757616495425e-02, 
914730532606, -2.726123207764793666e+00, -1.466505081207794658e+00, -1.530662658476695981e+01, -7.212011079249036616e-02, 9.839158244262338204e-01, 1.563427727000381018e-01, -4.759493132033796453e-02, -7.938292529599068059e-01, -5.118485298036437037e-01, -2.248167907364948981e+00, 5.456916376837895113e-03, 9.170998034436359447e-04, 6.655157977876999947e-03, -7.041192091682325514e-04, 5.102423671355329647e-04, 1.252308639991131685e-02, 
914763896359, -2.750870374830609144e+00, -1.477497402564831308e+00, -1.538253785266137186e+01, -7.546162024904337629e-02, 9.814162877053461687e-01, 1.693304849621526109e-01, -4.954594795267034529e-02, -7.976249606839030948e-01, -5.124657883911029055e-01, -2.257433180089921887e+00, 4.905180419867838718e-03, 1.051005060226835059e-03, 6.747470237888142548e-03, -6.926985858067852969e-04, 4.961923722388607294e-04, 1.251817534855414159e-02, 
914797234493, -2.777554839560630207e+00, -1.488655308570205005e+00, -1.545872312449260200e+01, -7.779739806389415757e-02, 9.793445395288773447e-01, 1.805230927279571074e-01, -4.736296803825382901e-02, -8.112770213119039342e-01, -5.043760486499407891e-01, -2.271725423988181447e+00, 4.429626116507752107e-03, 1.622126650192497709e-03, 6.575112545251967852e-03, -6.811838215708330936e-04, 4.829990219743179967e-04, 1.251315023799344506e-02, 
914830600173, -2.805812355813261938e+00, -1.507989199300949101e+00, -1.553458222303679825e+01, -8.075417023377386150e-02, 9.760982795158376080e-01, 1.966034127915167740e-01, -4.536530386545173377e-02, -8.182690954121335514e-01, -5.196800224927106138e-01, -2.293023974962609124e+00, 4.466169989182159662e-03, 1.550503243526855750e-03, 7.227518491890007508e-03, -6.869773974040113565e-04, 4.897265526992980109e-04, 1.251665837561284980e-02, 
914863952382, -2.828745907447853369e+00, -1.520441666759979826e+00, -1.561223091377466865e+01, -8.660821898880440017e-02, 9.723876014200574236e-01, 2.117114009095151794e-01, -4.625636964857419986e-02, -8.261631929925075113e-01, -5.118909288384806411e-01, -2.292367326610138534e+00, 4.281636859164600697e-03, 1.439354646473669846e-03, 7.623921888269350952e-03, -6.682547432526744291e-04, 4.753262476986197353e-04, 1.250833405803172989e-02, 
914897409578, -2.854380954462894859e+00, -1.535291446756953615e+00, -1.568938595363303179e+01, -9.043209785571601489e-02, 9.680004038455179982e-01, 2.291515547854663659e-01, -4.782069396957511209e-02, -8.325758689380098332e-01, -5.098218783488898120e-01, -2.302631187980629601e+00, 4.351947116217547845e-03, 1.003185770426848807e-03, 7.959406811697017359e-03, -6.655602414469092773e-04, 4.666862081237727836e-04, 1.250604828522306616e-02, 
914930674241, -2.884653294396608114e+00, -1.551629046371929999e+00, -1.576595474919038686e+01, -9.521908199511537607e-02, 9.631717890147979411e-01, 2.463796939577791445e-01, -5.030385348372607562e-02, -8.368538393223039495e-01, -5.089092948289922758e-01, -2.319472780546842916e+00, 4.189480968338606982e-03, 1.081728923555413903e-03, 8.221930371053341388e-03, -6.767278489161111408e-04, 4.646410555538182312e-04, 1.250937111245544776e-02, 
914964030502, -2.917978695219102026e+00, -1.567545176422750153e+00, -1.584329832493059165e+01, -9.800595771467769668e-02, 9.596736950448880865e-01, 2.589922489551806928e-01, -4.841741703620466158e-02, -8.424547854691213367e-01, -5.237899018871926549e-01, -2.335030198114948163e+00, 3.971720150294763378e-03, 1.767887028548401594e-03, 7.821033845298856757e-03, -6.879304743856704029e-04, 4.594845866157962699e-04, 1.251248485500054512e-02, 
914997457884, -2.940051023132805419e+00, -1.580860688281887416e+00, -1.592249597376992831e+01, -1.023337286930529333e-01, 9.575372776031759736e-01, 2.657902515480464745e-01, -4.478517783934003738e-02, -8.415917627526716682e-01, -5.275157676868685863e-01, -2.324576675232894019e+00, 3.596300043262413808e-03, 1.867770663388811266e-03, 7.991044952979206931e-03, -6.592012816181076242e-04, 4.513937589137386754e-04, 1.250125096510144862e-02, 
915030812300, -2.972825786292027761e+00, -1.599067983436849305e+00, -1.599942915064714022e+01, -1.076443876435423802e-01, 9.565987662704086292e-01, 2.670699396649109381e-01, -4.477871711159019802e-02, -8.538551683491205635e-01, -5.146740718928913827e-01, -2.323396663148037611e+00, 3.393075034606424668e-03, 2.113912323905563304e-03, 8.210450288436164923e-03, -6.739675234070412668e-04, 4.548169290680133627e-04, 1.250793124748171212e-02, 
915064111799, -3.002093323649764223e+00, -1.614130145413135597e+00, -1.607672595969597396e+01, -1.097633096126072183e-01, 9.556906622038505716e-01, 2.694001627675483568e-01, -4.506580011573210753e-02, -8.674740189608617369e-01, -4.839225841441522347e-01, -2.316563141803698489e+00, 3.279015823583790717e-03, 2.163945744024206412e-03, 7.833441673321582532e-03, -6.746893549231353874e-04, 4.523483816793315185e-04, 1.250785042106769898e-02, 
915097468079, -3.029923437412283427e+00, -1.630764780709436979e+00, -1.615389538048497897e+01, -1.103509558697254034e-01, 9.537300827326097297e-01, 2.755920904553894046e-01, -4.765076607900192024e-02, -8.692275183036484165e-01, -4.910793493045730873e-01, -2.323562127416868517e+00, 3.194741788008113263e-03, 1.600264189782280716e-03, 8.193527962202669032e-03, -6.812454314643728295e-04, 4.552150673379560370e-04, 1.251140174868116059e-02, 
915130833114, -3.062852122917736342e+00, -1.647121792283007924e+00, -1.623049252354885752e+01, -1.160411231026305667e-01, 9.529409726258337709e-01, 2.748599293760765616e-01, -5.375853107543348414e-02, -8.807770685567148927e-01, -5.126937189156131058e-01, -2.310796728787079868e+00, 3.090191524779050021e-03, 1.381286311678194554e-03, 8.081563988186893366e-03, -7.004210244502901079e-04, 4.486920709185001775e-04, 1.251623425029951830e-02, 
915164188840, -3.092171146763212253e+00, -1.657760382081899353e+00, -1.630841796085210760e+01, -1.189575110172400307e-01, 9.548568107835060381e-01, 2.650699517088289658e-01, -6.193143122853058541e-02, -8.896969647782503321e-01, -4.899344288203559827e-01, -2.333993068499400358e+00, 2.461190245600845036e-03, 1.644031210118317718e-03, 7.897074835414035279e-03, -6.936418318513509805e-04, 4.348689724486047526e-04, 1.250938078446149279e-02, 
915197544055, -3.118460097125156594e+00, -1.670182911294659123e+00, -1.638756698640310816e+01, -1.204558309349638562e-01, 9.556391815559647229e-01, 2.614429163708005821e-01, -6.238388372283367594e-02, -8.864942630521549516e-01, -4.624546595459215204e-01, -2.350822470423595600e+00, 2.399668468990058794e-03, 2.028805396085187063e-03, 6.772063438572007744e-03, -6.766494062217870897e-04, 4.257299629820816248e-04, 1.250119022065830122e-02, 
915230926287, -3.143951198205714892e+00, -1.680694155270763712e+00, -1.646745128173332162e+01, -1.188935781851027662e-01, 9.562216314778543280e-01, 2.599089121529047364e-01, -6.286386834794084610e-02, -8.947277159332797103e-01, -4.522338934450230163e-01, -2.365336448920904555e+00, 2.087320618302762436e-03, 2.421033243442951514e-03, 6.180801890035246549e-03, -6.529676579496117425e-04, 4.173439730224281249e-04, 1.249109410855446523e-02, 
915264272068, -3.168062062052126482e+00, -1.697414308048318832e+00, -1.654696363257108160e+01, -1.202691586892744441e-01, 9.563047003468935214e-01, 2.586595810487543612e-01, -6.412386992606845804e-02, -8.987099132903523246e-01, -4.703058526196860489e-01, -2.357449014931622955e+00, 2.580631455056781216e-03, 2.072399543668958753e-03, 5.971804584783389942e-03, -6.359346308174218445e-04, 4.201440942602352588e-04, 1.248651460560602257e-02, 
915297627463, -3.195895254161797538e+00, -1.713814822938939830e+00, -1.662592010663201236e+01, -1.230093944245009702e-01, 9.556212727949149333e-01, 2.580224641696738375e-01, -7.128169364537820241e-02, -8.999964096579494699e-01, -4.757407259369923480e-01, -2.365796055368538653e+00, 2.862867895498034075e-03, 1.754066458365243202e-03, 5.828411097557210929e-03, -6.319288130843481394e-04, 4.181809612769594379e-04, 1.248399754540495919e-02, 
915331011698, -3.223373587611021218e+00, -1.728577609046617614e+00, -1.670588329557307716e+01, -1.245319503796760152e-01, 9.561643637788457273e-01, 2.544652267418708869e-01, -7.408745611260617037e-02, -9.098258349117055444e-01, -4.800050402659055693e-01, -2.382303052401001153e+00, 2.602753086947417333e-03, 2.360374987874950831e-03, 5.211299323774153287e-03, -6.169730340878805657e-04, 4.167843803232182984e-04, 1.247782900998322189e-02, 
915364346264, -3.251319931109322159e+00, -1.742357980363608450e+00, -1.678593987791226283e+01, -1.257216731157384526e-01, 9.564939633191200663e-01, 2.532917439548096894e-01, -7.180982862667620314e-02, -9.143787440826023349e-01, -4.897706947842171976e-01, -2.378545282954235507e+00, 2.645737668831476749e-03, 2.501203796759449670e-03, 4.626666951042194414e-03, -6.045095883148821981e-04, 4.118713056766311570e-04, 1.247230713659754422e-02, 
