Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
4161,0,0.052493,-0.083868,-0.958782,-0.266361,-3025.926270,-955.719727,1477.076050
4162,0,0.053025,-0.085322,-0.958748,-0.265915,-3021.670898,-962.293945,1477.078735
4163,0,0.055281,-0.082924,-0.958696,-0.266401,-3016.508301,-968.806213,1477.002197
4164,0,0.054090,-0.081564,-0.959627,-0.263701,-3012.563232,-975.769592,1477.561890
4165,0,0.051814,-0.084567,-0.960202,-0.261105,-3008.583008,-982.892090,1477.731201
4166,0,0.050775,-0.084440,-0.961028,-0.258298,-3003.970703,-989.266724,1477.866455
4167,0,0.049703,-0.084636,-0.962138,-0.254279,-2999.580322,-996.411926,1478.236084
4168,0,0.050578,-0.085367,-0.962445,-0.252693,-2994.560547,-1002.672546,1478.101074
4169,0,0.051277,-0.086644,-0.963067,-0.249733,-2990.035889,-1009.699463,1478.353882
4170,0,0.052090,-0.089360,-0.963496,-0.246935,-2985.383789,-1016.596069,1478.388672
4171,0,0.057935,-0.089213,-0.963071,-0.247342,-2979.860107,-1022.732483,1478.018555
4172,0,0.059432,-0.090358,-0.963514,-0.244835,-2975.709961,-1030.244019,1478.813354
4173,0,0.063355,-0.091920,-0.963414,-0.243659,-2970.552490,-1036.606567,1478.299316
4174,0,0.067269,-0.091867,-0.963191,-0.243512,-2965.505859,-1042.987671,1478.282837
4175,0,0.071404,-0.094157,-0.962655,-0.243580,-2960.822510,-1050.826782,1478.643921
4176,0,0.069537,-0.093317,-0.964037,-0.238936,-2956.640625,-1057.852661,1479.145264
4177,0,0.068000,-0.093309,-0.964929,-0.235756,-2951.809570,-1064.760864,1479.251953
4178,0,0.069584,-0.091981,-0.965095,-0.235138,-2946.382812,-1071.203735,1479.033569
4179,0,0.066987,-0.091550,-0.966247,-0.231299,-2942.034424,-1078.815186,1479.765015
4180,0,0.065181,-0.090475,-0.967224,-0.228131,-2937.059326,-1085.518799,1480.061646
4181,0,0.066467,-0.090397,-0.967314,-0.227408,-2931.734619,-1092.671021,1480.155518
4182,0,0.068034,-0.088037,-0.967420,-0.227419,-2926.484619,-1099.288574,1480.503784
4183,0,0.068472,-0.087482,-0.967944,-0.225264,-2921.664795,-1106.542847,1481.094238
4184,0,0.070768,-0.085893,-0.968183,-0.224133,-2915.995361,-1113.252441,1481.159668
4185,0,0.073188,-0.085324,-0.968285,-0.223129,-2911.205322,-1120.347290,1481.755249
4186,0,0.074953,-0.085339,-0.968592,-0.221198,-2906.312988,-1127.818726,1482.359375
4187,0,0.077201,-0.085522,-0.968609,-0.220280,-2901.245117,-1134.932861,1482.972412
4188,0,0.076935,-0.088263,-0.967108,-0.225816,-2894.186523,-1139.550049,1482.774048
4189,0,0.074990,-0.089605,-0.969168,-0.216935,-2892.024170,-1150.324097,1485.249268
4190,0,0.073854,-0.088897,-0.970812,-0.210161,-2886.917480,-1156.965088,1486.212646
4191,0,0.075858,-0.088520,-0.970766,-0.209818,-2880.939941,-1162.789551,1486.446289
4192,0,0.076130,-0.087368,-0.971220,-0.208092,-2875.907471,-1170.224243,1487.915894
4193,0,0.073799,-0.086823,-0.972278,-0.204185,-2871.162842,-1177.609863,1489.560425
4194,0,0.069913,-0.091256,-0.973641,-0.196995,-2866.870605,-1185.522461,1490.612915
4195,0,0.074702,-0.081604,-0.974547,-0.194982,-2861.328613,-1194.828735,1493.560913
4196,0,0.077405,-0.077819,-0.975470,-0.190819,-2856.512451,-1201.572754,1494.468628
4197,0,0.079064,-0.076639,-0.976026,-0.187745,-2851.439697,-1208.467651,1495.387573
4198,0,0.079259,-0.083950,-0.976395,-0.182544,-2845.719971,-1213.775391,1494.090454
4199,0,0.080326,-0.087579,-0.975734,-0.183902,-2839.457520,-1219.180176,1494.621094
4200,0,0.080752,-0.088026,-0.975871,-0.182773,-2834.347168,-1226.532349,1495.998047
4201,0,0.080097,-0.089933,-0.975956,-0.181674,-2828.889160,-1233.207520,1496.867676
4202,0,0.078981,-0.090045,-0.976583,-0.178718,-2823.431152,-1239.878784,1497.908203
4203,0,0.079062,-0.091942,-0.976715,-0.176985,-2817.943848,-1246.695557,1498.906860
4204,0,0.078443,-0.092508,-0.977735,-0.171242,-2812.618896,-1252.329224,1498.951416
4205,0,0.077974,-0.094776,-0.978433,-0.166152,-2807.515869,-1258.749146,1499.808838
4206,0,0.078667,-0.096768,-0.978982,-0.161374,-2802.115234,-1265.182739,1500.665161
4207,0,0.080741,-0.098960,-0.979269,-0.157225,-2796.699463,-1271.659546,1501.680298
4208,0,0.080709,-0.099340,-0.980042,-0.152102,-2790.948486,-1277.113647,1502.131958
4209,0,0.078744,-0.098682,-0.980777,-0.148791,-2785.379150,-1282.568237,1502.971924
4210,0,0.078605,-0.099964,-0.981007,-0.146473,-2779.558350,-1289.133179,1503.662964
4211,0,0.078196,-0.100365,-0.981297,-0.144456,-2773.814697,-1295.137451,1504.624023
4212,0,0.077388,-0.100464,-0.981850,-0.141028,-2767.979492,-1300.723877,1505.295776
4213,0,0.076228,-0.098231,-0.982462,-0.138954,-2762.424805,-1306.338745,1506.494385
4214,0,0.076322,-0.098003,-0.983038,-0.134929,-2756.548340,-1311.983765,1506.813843
4215,0,0.075974,-0.097388,-0.983491,-0.132242,-2751.019043,-1317.518555,1507.440186
4216,0,0.075300,-0.096555,-0.983843,-0.130614,-2745.218750,-1323.194702,1508.131836
4217,0,0.075171,-0.095613,-0.984256,-0.128250,-2739.577881,-1329.016724,1508.921387
4218,0,0.074356,-0.096613,-0.984447,-0.126499,-2733.585693,-1334.401245,1509.430054
4219,0,0.073267,-0.096147,-0.985059,-0.122664,-2727.668457,-1339.551636,1510.084839
4220,0,0.072536,-0.096391,-0.985360,-0.120473,-2721.763428,-1345.162231,1510.812256
4221,0,0.072827,-0.095999,-0.985665,-0.118089,-2715.901855,-1350.572510,1511.587646
4222,0,0.070661,-0.095964,-0.985924,-0.117267,-2710.079102,-1355.202393,1512.139648
4223,0,0.069468,-0.095240,-0.986283,-0.115541,-2704.148926,-1360.317017,1512.707520
4224,0,0.069660,-0.093041,-0.986722,-0.113446,-2698.218994,-1365.606445,1513.412964
4225,0,0.069391,-0.093403,-0.986844,-0.112245,-2692.036377,-1370.672607,1513.626831
4226,0,0.076408,-0.097286,-0.987297,-0.099708,-2686.309326,-1373.740356,1515.269775
4227,0,0.081769,-0.100222,-0.987635,-0.088585,-2680.259277,-1379.001831,1515.649048
4228,0,0.076132,-0.099339,-0.988022,-0.090265,-2674.364990,-1385.859741,1514.485840
4229,0,0.072882,-0.095231,-0.988572,-0.091347,-2668.251221,-1390.504150,1515.067139
4230,0,0.070987,-0.093964,-0.988924,-0.090337,-2662.079834,-1395.482544,1515.429688
4231,0,0.070761,-0.090885,-0.989251,-0.090080,-2655.485107,-1399.684326,1515.895020
4232,0,0.070293,-0.089437,-0.989529,-0.088833,-2649.410400,-1404.852539,1515.960083
4233,0,0.068956,-0.089308,-0.989773,-0.087286,-2643.454590,-1409.607422,1516.322754
4234,0,0.067261,-0.085128,-0.990400,-0.085659,-2637.377441,-1413.446899,1516.567261
4235,0,0.067673,-0.082777,-0.990697,-0.084185,-2630.981689,-1418.132935,1516.551392
4236,0,0.067402,-0.080844,-0.990888,-0.084038,-2624.613037,-1422.360718,1516.758911
4237,0,0.068268,-0.080778,-0.990958,-0.082559,-2618.462891,-1427.131348,1516.549194
4238,0,0.066382,-0.082113,-0.991072,-0.081411,-2612.327881,-1430.896484,1516.658325
4239,0,0.065775,-0.081799,-0.991265,-0.079854,-2606.182617,-1435.906494,1516.463867
4240,0,0.066729,-0.081152,-0.991414,-0.077849,-2599.891113,-1440.197144,1516.232056
4241,0,0.065784,-0.080493,-0.991621,-0.076687,-2593.477051,-1444.363403,1515.976929
4242,0,0.065163,-0.079082,-0.991928,-0.074699,-2586.924805,-1448.491455,1515.793457
4243,0,0.066287,-0.081896,-0.991599,-0.075033,-2580.197754,-1453.019165,1515.083496
4244,0,0.065013,-0.080677,-0.991953,-0.072765,-2574.435059,-1457.152344,1515.503784
4245,0,0.063533,-0.079055,-0.992293,-0.071188,-2567.808838,-1461.161377,1514.932129
4246,0,0.061988,-0.077284,-0.992730,-0.068355,-2561.492676,-1465.246338,1514.552124
4247,0,0.060427,-0.076865,-0.992963,-0.066827,-2555.000244,-1469.363525,1514.250366
4248,0,0.059882,-0.077214,-0.993059,-0.065466,-2548.437988,-1473.465088,1513.927979
4249,0,0.058730,-0.076972,-0.993264,-0.063668,-2541.879395,-1477.375244,1513.403442
4250,0,0.058467,-0.076285,-0.993431,-0.062105,-2535.407471,-1481.402954,1513.057495
4251,0,0.058020,-0.076706,-0.993525,-0.060486,-2528.912598,-1485.388550,1512.552979
4252,0,0.058890,-0.076001,-0.993580,-0.059627,-2522.154541,-1489.106812,1512.105103
4253,0,0.058781,-0.075855,-0.993675,-0.058309,-2515.584717,-1493.087036,1511.749756
4254,0,0.057710,-0.079125,-0.993463,-0.058658,-2508.899414,-1496.684326,1511.420654
4255,0,0.058319,-0.077552,-0.993648,-0.056987,-2502.166504,-1501.012695,1510.938110
4256,0,0.058310,-0.076396,-0.993831,-0.055350,-2495.412109,-1505.067749,1510.528320
4257,0,0.058208,-0.077745,-0.993796,-0.054196,-2488.697754,-1509.490112,1510.073242
4258,0,0.058000,-0.075248,-0.994103,-0.052274,-2482.086670,-1512.772339,1509.668945
4259,0,0.058717,-0.075118,-0.994145,-0.050853,-2475.001953,-1517.082886,1509.281128
4260,0,0.059573,-0.075066,-0.994222,-0.048372,-2468.317383,-1521.208008,1508.903076
4261,0,0.060220,-0.074241,-0.994343,-0.046294,-2461.387451,-1525.035522,1508.443726
4262,0,0.061492,-0.073635,-0.994408,-0.044144,-2454.434570,-1528.597046,1507.859863
4263,0,0.060895,-0.075436,-0.994338,-0.043518,-2447.453369,-1532.361328,1507.417358
4264,0,0.061566,-0.073738,-0.994411,-0.043811,-2440.355469,-1536.000488,1506.537964
4265,0,0.062666,-0.072181,-0.994557,-0.041474,-2433.621338,-1539.984009,1506.449219
4266,0,0.064043,-0.070074,-0.994798,-0.036950,-2426.767334,-1543.824951,1506.259766
4267,0,0.064267,-0.069738,-0.994864,-0.035394,-2419.845947,-1548.018677,1505.856934
4268,0,0.064590,-0.068720,-0.994909,-0.035519,-2413.043945,-1551.593872,1505.653809
4269,0,0.066129,-0.067689,-0.994930,-0.034059,-2406.180664,-1555.916382,1505.727905
4270,0,0.066937,-0.067261,-0.994898,-0.034259,-2399.541992,-1559.508911,1505.479004
4271,0,0.068039,-0.066916,-0.994873,-0.033467,-2393.027588,-1563.510864,1505.487793
4272,0,0.070742,-0.066847,-0.994710,-0.032859,-2386.089600,-1567.726562,1505.857056
4273,0,0.070721,-0.065742,-0.994788,-0.032757,-2379.491211,-1571.416382,1505.497681
4274,0,0.071175,-0.065146,-0.994808,-0.032352,-2372.792725,-1575.342407,1505.607666
4275,0,0.071154,-0.064193,-0.994942,-0.030126,-2366.023438,-1578.936279,1505.569580
4276,0,0.071438,-0.064730,-0.994911,-0.029315,-2359.278809,-1583.057129,1505.877319
4277,0,0.072265,-0.064351,-0.994888,-0.028888,-2352.897217,-1586.572021,1505.958862
4278,0,0.071686,-0.065063,-0.994925,-0.027408,-2346.238037,-1590.598267,1505.898804
4279,0,0.072369,-0.064065,-0.994953,-0.026978,-2339.592041,-1594.078125,1506.360107
4280,0,0.072170,-0.062699,-0.995124,-0.024261,-2332.833008,-1597.658447,1506.543579
4281,0,0.071894,-0.062886,-0.995132,-0.024268,-2326.215576,-1601.559204,1506.913696
4282,0,0.071365,-0.064545,-0.995055,-0.024621,-2319.476318,-1604.750000,1507.225952
4283,0,0.071321,-0.063705,-0.995143,-0.023356,-2312.769531,-1608.693481,1507.651245
4284,0,0.070867,-0.064750,-0.995126,-0.022594,-2306.248535,-1611.904541,1508.234131
4285,0,0.071302,-0.062521,-0.995272,-0.021018,-2299.417236,-1615.537720,1508.503662
4286,0,0.070592,-0.062692,-0.995345,-0.019369,-2292.806152,-1619.247437,1508.680054
4287,0,0.070875,-0.062134,-0.995375,-0.018548,-2286.082275,-1622.764038,1509.316284
4288,0,0.070617,-0.060969,-0.995484,-0.017565,-2279.309082,-1625.938477,1509.733643
4289,0,0.070573,-0.059980,-0.995562,-0.016648,-2272.681885,-1629.413818,1510.189209
4290,0,0.070637,-0.056784,-0.995760,-0.015716,-2265.965332,-1632.551636,1510.744263
4291,0,0.070369,-0.055157,-0.995888,-0.014557,-2259.167236,-1635.665527,1511.103638
4292,0,0.070381,-0.054093,-0.995960,-0.013575,-2252.590576,-1638.977173,1511.681396
4293,0,0.070085,-0.053428,-0.996030,-0.012533,-2245.921143,-1642.183838,1511.996582
4294,0,0.069564,-0.053225,-0.996097,-0.010872,-2239.187012,-1645.137939,1512.311279
4295,0,0.069612,-0.053254,-0.996108,-0.009291,-2232.518799,-1648.119629,1512.639648
4296,0,0.070056,-0.053240,-0.996089,-0.008000,-2225.739014,-1650.865356,1512.791382
4297,0,0.071120,-0.054416,-0.995959,-0.006890,-2219.126709,-1653.931274,1513.198608
4298,0,0.071184,-0.054486,-0.995959,-0.005482,-2212.386963,-1656.625854,1513.312988
4299,0,0.070375,-0.056688,-0.995897,-0.004778,-2205.466797,-1658.746094,1513.437134
4300,0,0.069932,-0.056471,-0.995945,-0.003904,-2198.782471,-1661.611816,1513.774170
4301,0,0.069709,-0.053478,-0.996131,-0.002024,-2191.917480,-1664.380493,1513.963501
4302,0,0.068838,-0.051000,-0.996323,-0.000201,-2185.041992,-1666.990723,1514.225098
4303,0,0.066612,-0.048773,-0.996586,0.000255,-2178.321777,-1669.699829,1514.329468
4304,0,0.065936,-0.047504,-0.996690,0.002385,-2171.089600,-1671.777222,1514.441162
4305,0,0.065504,-0.046168,-0.996776,0.003787,-2164.269775,-1674.553833,1514.623413
4306,0,0.064744,-0.045176,-0.996864,0.005374,-2157.311523,-1677.054565,1514.661133
4307,0,0.061762,-0.046859,-0.996980,0.004472,-2150.506592,-1679.774536,1514.762085
4308,0,0.061051,-0.047367,-0.996992,0.006060,-2143.108154,-1682.048584,1514.929199
4309,0,0.059583,-0.046581,-0.997112,0.006871,-2136.010742,-1684.709839,1515.108887
4310,0,0.058728,-0.044811,-0.997228,0.008899,-2128.870117,-1687.159668,1515.240723
4311,0,0.059022,-0.043774,-0.997254,0.009152,-2121.636475,-1689.622192,1515.147461
4312,0,0.058240,-0.043598,-0.997281,0.011757,-2114.413086,-1692.008179,1515.314453
4313,0,0.056452,-0.048874,-0.997105,0.014376,-2107.369629,-1695.082886,1514.946533
4314,0,0.053932,-0.049123,-0.997195,0.016728,-2100.300293,-1697.248169,1514.752686
4315,0,0.053760,-0.049555,-0.997142,0.019040,-2092.808105,-1699.358643,1514.753906
4316,0,0.061018,-0.053504,-0.996345,0.026653,-2086.746826,-1699.889893,1516.036377
4317,0,0.064632,-0.052452,-0.995990,0.032789,-2079.284180,-1702.338745,1515.894897
4318,0,0.065904,-0.057146,-0.995510,0.036760,-2072.089355,-1704.712158,1515.944702
4319,0,0.066610,-0.061610,-0.995067,0.040101,-2064.512695,-1706.434326,1515.799805
4320,0,0.065072,-0.063130,-0.995012,0.041614,-2057.128174,-1709.579590,1515.278442
4321,0,0.055699,-0.059014,-0.996004,0.037302,-2048.622070,-1713.590210,1513.922607
4322,0,0.049981,-0.058225,-0.996376,0.036690,-2041.463379,-1715.999023,1513.937866
4323,0,0.044953,-0.057758,-0.996575,0.038480,-2033.711670,-1717.503174,1513.385010
4324,0,0.043268,-0.057782,-0.996659,0.038221,-2026.435669,-1720.017334,1513.481689
4325,0,0.045864,-0.054625,-0.996654,0.039908,-2018.471924,-1721.460815,1513.403442
4326,0,0.044564,-0.053913,-0.996742,0.040160,-2011.044556,-1723.518433,1512.819336
4327,0,0.046693,-0.052388,-0.996621,0.042674,-2003.424927,-1725.858765,1513.178589
4328,0,0.047500,-0.052427,-0.996476,0.045059,-1995.761353,-1727.653198,1512.720459
4329,0,0.050121,-0.051984,-0.996357,0.045366,-1988.640381,-1729.993042,1512.781494
4330,0,0.049385,-0.052402,-0.996408,0.044571,-1981.370728,-1732.306641,1512.086182
4331,0,0.048324,-0.054740,-0.996061,0.050313,-1973.771729,-1734.831665,1512.723145
4332,0,0.049169,-0.054817,-0.995917,0.052214,-1965.375244,-1737.061279,1512.101929
4333,0,0.050996,-0.054338,-0.995782,0.053524,-1957.905151,-1739.425659,1512.194702
4334,0,0.051410,-0.053877,-0.995603,0.056816,-1950.283691,-1741.261597,1511.897217
4335,0,0.053594,-0.055262,-0.995433,0.056459,-1942.819946,-1744.172974,1512.041626
4336,0,0.054495,-0.053179,-0.995181,0.061781,-1934.834473,-1746.108398,1511.238037
4337,0,0.053593,-0.052607,-0.995325,0.060729,-1927.987305,-1749.110474,1510.899170
4338,0,0.053680,-0.053815,-0.995311,0.059814,-1920.358276,-1751.192993,1510.692627
4339,0,0.054947,-0.057541,-0.994816,0.063337,-1912.386719,-1752.372314,1510.244873
4340,0,0.056196,-0.058993,-0.994697,0.062771,-1904.983276,-1755.635010,1510.109375
4341,0,0.055004,-0.058411,-0.994640,0.065219,-1896.983032,-1757.995117,1509.580566
4342,0,0.054878,-0.060032,-0.994515,0.065758,-1889.216064,-1759.580444,1509.125854
4343,0,0.055456,-0.059899,-0.994298,0.068622,-1881.501343,-1762.249512,1509.490234
4344,0,0.054282,-0.058083,-0.994120,0.073515,-1873.313843,-1764.413086,1509.050537
4345,0,0.053637,-0.058576,-0.993876,0.076824,-1865.670288,-1766.718750,1509.030518
4346,0,0.052277,-0.060044,-0.993714,0.078709,-1857.421143,-1768.491333,1508.933105
4347,0,0.052832,-0.060505,-0.993543,0.080126,-1849.815552,-1770.620361,1509.418213
4348,0,0.053172,-0.061049,-0.993198,0.083687,-1842.449219,-1772.799561,1509.863525
4349,0,0.053937,-0.061588,-0.992922,0.086047,-1834.618286,-1774.971313,1510.292480
4350,0,0.057158,-0.061124,-0.992304,0.091269,-1826.448364,-1776.619995,1511.169067
4351,0,0.056621,-0.063465,-0.992257,0.090507,-1818.542725,-1779.176270,1511.540405
4352,0,0.054349,-0.062305,-0.992400,0.091143,-1810.597290,-1781.910645,1511.913208
4353,0,0.053857,-0.061953,-0.992417,0.091489,-1802.596313,-1784.243164,1512.806641
4354,0,0.053955,-0.061679,-0.992224,0.093678,-1794.802612,-1786.433228,1513.644653
4355,0,0.054336,-0.061114,-0.992042,0.095731,-1786.911255,-1788.681152,1514.526123
4356,0,0.055462,-0.061402,-0.991471,0.100692,-1779.627075,-1790.727905,1515.527466
4357,0,0.057048,-0.061638,-0.990941,0.104797,-1771.783569,-1792.947144,1516.493530
4358,0,0.059228,-0.061735,-0.990369,0.108863,-1764.030518,-1795.174316,1517.636841
4359,0,0.059954,-0.064797,-0.990012,0.109919,-1755.550049,-1797.075317,1518.435303
4360,0,0.063104,-0.060763,-0.989899,0.111472,-1747.753052,-1799.713135,1520.123413
4361,0,0.065729,-0.057031,-0.989483,0.115548,-1739.803101,-1801.667847,1521.186646
4362,0,0.073136,-0.056064,-0.988486,0.120018,-1732.643311,-1803.730713,1523.113159
4363,0,0.080648,-0.054595,-0.987078,0.127247,-1724.843506,-1805.242676,1524.544189
4364,0,0.087053,-0.056852,-0.985976,0.130542,-1717.054443,-1807.702148,1525.665649
4365,0,0.091077,-0.057982,-0.985283,0.132519,-1709.007324,-1809.961182,1526.603394
4366,0,0.092484,-0.061287,-0.983911,0.140036,-1702.289795,-1811.719238,1526.919556
4367,0,0.093630,-0.062101,-0.983034,0.144988,-1694.498901,-1813.879639,1527.773560
4368,0,0.093300,-0.063154,-0.982715,0.146894,-1686.579712,-1815.866455,1528.532837
4369,0,0.093125,-0.059886,-0.982918,0.147018,-1677.740234,-1818.117676,1529.325684
4370,0,0.075979,-0.066404,-0.984803,0.141356,-1668.609131,-1819.568237,1527.060791
4371,0,0.068191,-0.070951,-0.985050,0.141397,-1660.457520,-1821.699463,1527.324829
4372,0,0.063867,-0.071772,-0.985120,0.142507,-1652.356689,-1823.467529,1528.017578
4373,0,0.061199,-0.069524,-0.985032,0.145372,-1644.755005,-1825.524292,1528.534180
4374,0,0.064659,-0.071595,-0.985220,0.141548,-1636.384033,-1827.298218,1529.407715
4375,0,0.068461,-0.067799,-0.985688,0.138331,-1627.675903,-1828.916260,1530.671875
4376,0,0.071537,-0.063428,-0.985924,0.137163,-1619.874512,-1831.155640,1531.151489
4377,0,0.073847,-0.058682,-0.985684,0.139752,-1612.161255,-1833.334473,1531.668335
4378,0,0.083489,-0.055119,-0.983493,0.150777,-1604.932739,-1834.063232,1532.945068
4379,0,0.088023,-0.052639,-0.982040,0.158359,-1596.747314,-1835.685669,1533.276855
4380,0,0.089534,-0.051624,-0.981298,0.162397,-1588.379761,-1837.120605,1533.489502
4381,0,0.079383,-0.060461,-0.981513,0.163325,-1579.394653,-1837.913574,1531.494629
4382,0,0.072392,-0.065932,-0.981424,0.164982,-1570.812988,-1839.187500,1531.899780
4383,0,0.066536,-0.069273,-0.981062,0.168199,-1562.522095,-1840.629272,1532.187744
4384,0,0.071799,-0.061155,-0.980244,0.173857,-1554.854614,-1842.927124,1534.782959
4385,0,0.075200,-0.057655,-0.979610,0.177160,-1546.094482,-1843.661255,1534.931152
4386,0,0.077114,-0.054979,-0.979072,0.180136,-1538.083374,-1845.479126,1535.154297
4387,0,0.078232,-0.053487,-0.978504,0.183166,-1529.915649,-1846.883301,1535.285156
4388,0,0.080315,-0.051596,-0.977908,0.185964,-1521.859863,-1848.102051,1535.004761
4389,0,0.082140,-0.051969,-0.977319,0.188151,-1513.118530,-1848.596313,1535.062012
4390,0,0.082568,-0.050964,-0.976735,0.191243,-1505.343750,-1850.290894,1535.181030
4391,0,0.083350,-0.050518,-0.976209,0.193695,-1497.014404,-1851.326782,1535.234619
4392,0,0.086789,-0.051825,-0.975747,0.194163,-1488.527954,-1851.859375,1535.290894
4393,0,0.072193,-0.044174,-0.976714,0.197148,-1478.021362,-1852.434204,1531.869751
4394,0,0.074119,-0.028749,-0.977885,0.193443,-1471.039795,-1854.330444,1530.762939
4395,0,0.074932,-0.019439,-0.978485,0.191244,-1462.964233,-1855.146851,1530.514648
4396,0,0.073880,-0.015883,-0.978960,0.189544,-1454.296265,-1855.175903,1530.169678
4397,0,0.074248,-0.010691,-0.978793,0.190624,-1446.492676,-1856.333496,1530.183960
4398,0,0.078131,-0.008606,-0.978379,0.191300,-1438.203613,-1856.654297,1530.564453
4399,0,0.080042,-0.006462,-0.977995,0.192556,-1429.835327,-1857.096802,1530.247681
4400,0,0.080910,-0.005777,-0.977834,0.193031,-1421.373779,-1857.355225,1529.814209
4401,0,0.080960,-0.005466,-0.977698,0.193706,-1412.914917,-1857.639893,1529.247070
4402,0,0.239953,0.404782,-0.653744,0.592615,-1428.594238,-1848.240112,1547.087891
4403,0,0.278072,0.553346,-0.357070,0.699275,-1420.521362,-1848.584717,1547.065918
4404,0,0.283327,0.611112,-0.155234,0.722614,-1411.926514,-1847.528442,1546.072021
4405,0,0.241233,0.448967,-0.574101,0.640815,-1384.762085,-1882.091187,1524.495972
4406,0,0.194429,0.314111,-0.760119,0.534557,-1375.287720,-1883.255127,1523.133423
4407,0,0.162047,0.228206,-0.842591,0.460111,-1366.425049,-1883.232178,1522.351440
4408,0,0.249587,0.481341,-0.427905,0.723128,-1373.913330,-1865.791626,1537.339111
4409,0,0.265665,0.567077,-0.100012,0.773204,-1364.513550,-1865.452393,1536.997559
4410,0,0.260284,0.584481,0.100419,0.761939,-1356.864624,-1865.288452,1536.106201
4411,0,0.228076,0.390861,-0.481772,0.750403,-1334.745972,-1862.770020,1525.789429
4412,0,0.162384,0.189045,-0.763689,0.595544,-1325.394165,-1862.375122,1524.621216
4413,0,0.114036,0.060200,-0.874865,0.466886,-1316.585571,-1862.032715,1523.691772
4414,0,0.075225,-0.001404,-0.914186,0.398250,-1308.403931,-1867.902466,1525.437256
4415,0,0.054298,-0.034763,-0.931758,0.357309,-1299.645020,-1866.909058,1524.207397
4416,0,0.042263,-0.053694,-0.940727,0.332210,-1290.453613,-1865.416504,1522.903320
4417,0,0.052292,-0.053122,-0.951054,0.299901,-1280.089355,-1856.945190,1520.244263
4418,0,0.057563,-0.050989,-0.956309,0.282062,-1270.956787,-1856.347412,1519.111938
4419,0,0.060223,-0.050415,-0.958811,0.272972,-1262.023193,-1855.615601,1518.097168
4420,0,0.060955,-0.049122,-0.959947,0.269024,-1253.034912,-1854.968262,1517.054932
4421,0,0.060438,-0.048496,-0.960177,0.268433,-1244.214111,-1854.347046,1516.257690
4422,0,0.059774,-0.048126,-0.960162,0.268700,-1235.034058,-1853.527710,1515.712158
4423,0,0.058819,-0.048285,-0.959887,0.269862,-1225.967896,-1852.957886,1515.002441
4424,0,0.058786,-0.048341,-0.959583,0.270938,-1216.782593,-1852.178467,1514.354980
4425,0,0.059244,-0.048229,-0.959372,0.271607,-1207.445557,-1851.370850,1513.515625
4426,0,0.063566,-0.047137,-0.958332,0.274477,-1198.092529,-1849.633057,1513.499756
4427,0,0.066330,-0.049314,-0.957522,0.276261,-1189.342896,-1848.972168,1513.063477
4428,0,0.068285,-0.050828,-0.956926,0.277574,-1180.215942,-1848.162476,1512.603882
4429,0,0.070331,-0.051422,-0.956301,0.279102,-1170.938110,-1846.848755,1512.428467
4430,0,0.070137,-0.051748,-0.955402,0.282154,-1162.005981,-1846.324097,1512.240479
4431,0,0.071610,-0.050359,-0.954331,0.285637,-1153.071289,-1845.448975,1512.381104
4432,0,0.072680,-0.048347,-0.953767,0.287592,-1143.385620,-1843.836548,1511.908569
4433,0,0.073568,-0.047232,-0.953199,0.289428,-1134.128052,-1842.652222,1511.622437
4434,0,0.073253,-0.044003,-0.952669,0.291754,-1125.097778,-1841.461548,1511.411255
4435,0,0.073888,-0.041445,-0.952135,0.293705,-1115.433350,-1839.806396,1511.344604
4436,0,0.074244,-0.039720,-0.951540,0.295773,-1106.422119,-1839.192871,1511.099243
4437,0,0.073679,-0.037615,-0.951271,0.297053,-1096.693848,-1838.042847,1510.789185
4438,0,0.073979,-0.036975,-0.950856,0.298382,-1087.563599,-1836.877930,1510.632812
4439,0,0.075232,-0.036028,-0.950440,0.299509,-1078.117188,-1835.638672,1510.327148
4440,0,0.075166,-0.037442,-0.949803,0.301367,-1068.963623,-1834.642822,1510.038696
4441,0,0.075565,-0.040629,-0.949054,0.303210,-1059.705688,-1833.110474,1509.924438
4442,0,0.078028,-0.039774,-0.948276,0.305128,-1050.746704,-1832.201782,1509.768066
4443,0,0.080171,-0.040425,-0.947413,0.307159,-1041.555176,-1830.585449,1509.809937
4444,0,0.082363,-0.038736,-0.946724,0.308916,-1032.492188,-1829.449463,1509.649048
4445,0,0.082920,-0.039842,-0.945502,0.312352,-1023.716553,-1828.583862,1509.547607
4446,0,0.079679,-0.041306,-0.944593,0.315734,-1015.243408,-1827.962646,1509.509521
4447,0,0.079191,-0.040055,-0.943434,0.319462,-1005.883118,-1826.141357,1509.782227
4448,0,0.077025,-0.038632,-0.942718,0.322268,-997.036865,-1825.146362,1509.941528
4449,0,0.075908,-0.036630,-0.942344,0.323859,-987.798279,-1823.700806,1510.196777
4450,0,0.075898,-0.034579,-0.941898,0.325380,-978.825989,-1822.360718,1510.348511
4451,0,0.076587,-0.033678,-0.941353,0.326887,-970.047302,-1820.971924,1510.484497
4452,0,0.077948,-0.032841,-0.940939,0.327841,-961.237671,-1819.776733,1510.697388
4453,0,0.079004,-0.033893,-0.940573,0.328529,-952.463806,-1818.480103,1510.763794
4454,0,0.080147,-0.034012,-0.939960,0.329992,-943.841064,-1817.284790,1510.859375
